word,DELMET,word_10,label_10,word_5,label_5,word_22,label_22,word_1,label_1,word_21,label_21
his,0,The,0,village,0,institution,0,,,a,0
gift,0,village,0,is,0,and,0,,,rowing,0
to,1,is,0,a,0,they,0,,,event,0
the,0,a,0,fantastic,0,make,0,,,unless,0
sport,0,fantastic,0,institution,0,people,0,,,invited,0
Keller,0,institution,0,and,0,happier,1,,,The,0
was,0,and,0,they,0,Employment,0,,,village,0
anxious,0,they,0,make,0,in,0,,,is,0
not,0,make,0,people,0,agriculture,0,,,a,0
to,0,people,0,happier,0,still,0,,,fantastic,1
abuse,1,happier,0,Employment,0,the,0,,,institution,0
his,0,Employment,0,in,0,main,0,,,and,0
status,0,in,0,agriculture,0,rural,0,,,they,0
as,0,agriculture,0,still,0,industry,0,,,make,0
President,0,still,0,the,0,fell,0,,,people,0
and,0,the,0,main,0,from,0,,,happier,0
never,0,main,0,rural,0,over,0,,,Employment,0
went,0,rural,0,industry,0,a,0,,,in,0
to,0,industry,0,fell,0,million,0,,,agriculture,0
a,0,fell,0,from,0,in,0,,,still,0
rowing,0,from,0,over,0,the,0,,,the,0
event,0,over,0,a,0,mid-Sixties,0,,,main,0
unless,0,a,0,million,0,to,0,,,rural,0
invited,0,million,0,in,0,under,0,,,industry,0
The,0,in,0,the,0,100,0,,,fell,0
village,0,the,0,mid-Sixties,0,now,0,,,from,0
is,0,mid-Sixties,0,to,0,Had,0,,,over,0
a,0,to,0,under,0,either,0,,,a,0
fantastic,1,under,0,100,0,of,0,,,million,0
institution,0,100,0,now,0,the,0,,,in,0
and,0,now,0,Had,0,teams,0,,,the,0
they,0,Had,0,either,0,won,0,,,mid-Sixties,0
make,1,either,0,of,0,they,0,,,to,0
people,0,of,0,the,0,would,0,,,under,0
happier,0,the,0,teams,0,have,0,,,100,0
Employment,0,teams,0,won,0,taken,0,,,now,0
in,1,won,0,they,0,the,0,,,Had,0
agriculture,0,they,0,would,0,League,0,,,either,0
still,0,would,0,have,0,leadership,0,,,of,0
the,0,have,0,taken,0,But,0,,,the,0
main,0,taken,0,the,0,Dr,0,,,teams,0
rural,0,the,0,League,0,Runcie,0,,,won,0
industry,0,League,0,leadership,0,ideas,0,,,they,0
fell,1,leadership,0,But,0,of,0,,,would,0
from,1,But,0,Dr,0,a,0,,,have,0
over,1,Dr,0,Runcie,0,limited,0,,,taken,1
a,0,Runcie,0,ideas,0,primacy,0,,,the,0
million,0,ideas,0,of,0,recognising,0,,,League,0
in,1,of,0,a,0,the,0,,,leadership,0
the,0,a,0,limited,0,Pope,0,,,But,0
mid-Sixties,0,limited,0,primacy,0,as,0,,,Dr,0
to,1,primacy,0,recognising,0,a,0,,,Runcie,0
under,1,recognising,0,the,0,central,1,,,ideas,0
100,0,the,0,Pope,0,figure,0,,,of,0
now,0,Pope,0,as,0,in,0,,,a,0
Had,0,as,0,a,0,the,0,,,limited,0
either,0,a,0,central,0,Christian,0,,,primacy,0
of,0,central,0,figure,0,Church,0,,,recognising,0
the,0,figure,0,in,0,who,0,,,the,0
teams,0,in,0,the,0,would,0,,,Pope,0
won,1,the,0,Christian,0,exercise,0,,,as,0
they,0,Christian,0,Church,0,a,0,,,a,0
would,0,Church,0,who,0,primacy,0,,,central,1
have,0,who,0,would,0,for,0,,,figure,0
taken,1,would,0,exercise,0,the,0,,,in,0
the,0,exercise,0,a,0,sake,0,,,the,0
League,0,a,0,primacy,0,of,0,,,Christian,0
leadership,1,primacy,0,for,0,unity,0,,,Church,0
But,0,for,0,the,0,and,0,,,who,0
Dr,0,the,0,sake,0,mission,0,,,would,0
Runcie,0,sake,1,of,0,have,0,,,exercise,0
ideas,0,of,0,unity,0,been,0,,,a,0
of,0,unity,0,and,0,rejected,0,,,primacy,0
a,0,and,0,mission,0,as,0,,,for,0
limited,0,mission,0,have,0,insufficient,0,,,the,0
primacy,0,have,0,been,0,by,0,,,sake,0
recognising,0,been,0,rejected,0,the,0,,,of,0
the,0,rejected,0,as,0,Pope,0,,,unity,0
Pope,0,as,0,insufficient,0,Stack,0,,,and,0
as,0,insufficient,0,by,0,emissions,0,,,mission,0
a,0,by,0,the,0,of,0,,,have,0
central,1,the,0,Pope,0,PCBs,0,,,been,0
figure,0,Pope,0,Stack,0,were,0,,,rejected,0
in,1,Stack,0,emissions,0,below,0,,,as,0
the,0,emissions,0,of,0,the,0,,,insufficient,0
Christian,0,of,0,PCBs,0,American,0,,,by,0
Church,0,PCBs,0,were,0,standard,0,,,the,0
who,0,were,0,below,0,for,0,,,Pope,0
would,0,below,0,the,0,breathing,0,,,Stack,0
exercise,1,the,0,American,0,air,0,,,emissions,0
a,0,American,0,standard,0,1,0,,,of,0
primacy,0,standard,0,for,0,times,0,,,PCBs,0
for,0,for,0,breathing,0,lower,0,,,were,0
the,0,breathing,0,air,0,than,0,,,below,0
sake,0,air,0,1,0,the,0,,,the,0
of,0,1,0,times,0,British,0,,,American,0
unity,0,times,0,lower,0,equivalent,0,,,standard,0
and,0,lower,0,than,0,The,0,,,for,0
mission,0,than,0,the,0,sales,0,,,breathing,0
have,0,the,0,British,0,combine,0,,,air,0
been,0,British,0,equivalent,0,items,0,,,1,0
rejected,0,equivalent,0,The,0,of,0,,,times,0
as,0,The,0,sales,0,charm,0,,,lower,0
insufficient,0,sales,0,combine,0,at,0,,,than,0
by,0,combine,0,items,0,fairly,0,,,the,0
the,0,items,0,of,0,accessible,0,,,British,0
Pope,0,of,0,charm,0,prices,0,,,equivalent,0
Stack,1,charm,0,at,0,with,0,,,The,0
emissions,0,at,0,fairly,0,some,0,,,sales,0
of,0,fairly,0,accessible,0,rare,1,,,combine,0
PCBs,0,accessible,0,prices,0,treasures,0,,,items,0
were,0,prices,0,with,0,aimed,0,,,of,0
below,1,with,0,some,0,at,0,,,charm,0
the,0,some,0,rare,0,big-time,1,,,at,0
American,0,rare,0,treasures,0,collectors,0,,,fairly,0
standard,1,treasures,0,aimed,0,That,0,,,accessible,0
for,0,aimed,0,at,0,is,0,,,prices,0
breathing,0,at,0,big-time,0,not,0,,,with,0
air,0,big-time,0,collectors,0,thirst,0,,,some,0
1,0,collectors,0,That,0,Precisely,0,,,rare,0
times,0,That,0,is,0,next,0,,,treasures,0
lower,1,is,0,not,0,door,0,,,aimed,0
than,0,not,0,thirst,0,to,0,,,at,0
the,0,thirst,0,Precisely,0,this,0,,,big-time,1
British,0,Precisely,0,next,0,is,0,,,collectors,0
equivalent,0,next,0,door,0,a,0,,,That,0
The,0,door,0,to,0,restaurant,0,,,is,0
sales,0,to,0,this,0,called,0,,,not,0
combine,1,this,0,is,0,The,0,,,thirst,0
items,0,is,0,a,0,Great,0,,,Precisely,0
of,0,a,0,restaurant,0,House,0,,,next,0
charm,1,restaurant,0,called,0,Scott,0,,,door,0
at,1,called,0,The,0,first,0,,,to,0
fairly,0,The,0,Great,0,venture,0,,,this,0
accessible,1,Great,0,House,0,into,0,,,is,0
prices,0,House,0,Scott,0,this,0,,,a,0
with,0,Scott,0,first,0,unlikely,1,,,restaurant,0
some,0,first,0,venture,0,field,0,,,called,0
rare,0,venture,0,into,0,of,0,,,The,0
treasures,0,into,0,this,0,design,0,,,Great,0
aimed,1,this,0,unlikely,0,was,0,,,House,0
at,1,unlikely,0,field,0,at,0,,,Scott,0
big-time,0,field,0,of,0,Battersea,0,,,first,0
collectors,0,of,0,design,0,where,0,,,venture,0
That,1,design,0,was,0,in,0,,,into,0
is,0,was,0,at,0,1930,0,,,this,0
not,0,at,0,Battersea,0,he,0,,,unlikely,0
thirst,0,Battersea,0,where,0,was,0,,,field,0
Precisely,0,where,0,in,0,wheeled+in,0,,,of,0
next,0,in,0,1930,0,as,0,,,design,0
door,0,1930,0,he,0,a,0,,,was,0
to,0,he,0,was,0,famous,0,,,at,0
this,1,was,0,wheeled+in,0,knighted,0,,,Battersea,0
is,0,wheeled+in,1,as,0,architect,0,,,where,0
a,0,as,0,a,0,by,0,,,in,0
restaurant,0,a,0,famous,0,the,0,,,1930,0
called,0,famous,0,knighted,0,London,0,,,he,0
The,0,knighted,0,architect,0,Power,0,,,was,0
Great,0,architect,0,by,0,Company,0,,,wheeled,1
House,0,by,0,the,0,to,0,,,in,0
Scott,0,the,0,London,0,try,0,,,as,0
first,0,London,0,Power,0,to,0,,,a,0
venture,0,Power,0,Company,0,make,0,,,famous,0
into,1,Company,0,to,0,acceptable,0,,,knighted,0
this,1,to,0,try,0,the,0,,,architect,0
unlikely,0,try,0,to,0,coal-fired,0,,,by,0
field,1,to,0,make,0,monster,1,,,the,0
of,0,make,0,acceptable,0,power+station,0,,,London,0
design,0,acceptable,0,the,0,to,0,,,Power,0
was,0,the,0,coal-fired,0,which,0,,,Company,0
at,0,coal-fired,0,monster,0,the,0,,,to,0
Battersea,0,monster,0,power+station,0,residents,0,,,try,0
where,0,power+station,0,to,0,of,0,,,to,0
in,1,to,0,which,0,Chelsea,0,,,make,0
1930,0,which,0,the,0,and,0,,,acceptable,1
he,0,the,0,residents,0,Westminster,0,,,the,0
was,0,residents,0,of,0,were,0,,,coal-fired,0
wheeled+in,0,of,0,Chelsea,0,taking,0,,,monster,1
as,0,Chelsea,0,and,0,strong,0,,,power,0
a,0,and,0,Westminster,0,exception,0,,,station,0
famous,0,Westminster,0,were,0,So,0,,,to,0
knighted,0,were,0,taking,0,do,0,,,which,0
architect,0,taking,0,strong,0,the,0,,,the,0
by,0,strong,0,exception,0,Chinese,0,,,residents,0
the,0,exception,0,So,0,press,0,,,of,0
London,0,So,0,do,0,statements,0,,,Chelsea,0
Power,1,do,0,the,0,asserting,0,,,and,0
Company,0,the,0,Chinese,0,that,0,,,Westminster,0
to,0,Chinese,0,press,0,Hong,0,,,were,0
try,0,press,0,statements,0,Kong,0,,,taking,0
to,0,statements,0,asserting,0,is,0,,,strong,0
make,1,asserting,0,that,0,entirely,0,,,exception,0
acceptable,0,that,0,Hong,0,a,0,,,So,0
the,0,Hong,0,Kong,0,business,0,,,do,0
coal-fired,0,Kong,0,is,0,between,0,,,the,0
monster,0,is,0,entirely,0,China,0,,,Chinese,0
power+station,0,entirely,0,a,0,and,0,,,press,0
to,1,a,0,business,0,Britain,0,,,statements,0
which,0,business,0,between,0,and,0,,,asserting,0
the,0,between,0,China,0,should,0,,,that,0
residents,0,China,0,and,0,not,0,,,Hong,0
of,0,and,0,Britain,0,be,0,,,Kong,0
Chelsea,0,Britain,0,and,0,discussed,0,,,is,0
and,0,and,0,should,0,formally,0,,,entirely,0
Westminster,0,should,0,not,0,or,0,,,a,0
were,0,not,0,be,0,informally,0,,,business,1
taking,1,be,0,discussed,0,at,0,,,between,0
strong,1,discussed,0,formally,0,any,0,,,China,0
exception,0,formally,0,or,0,international,0,,,and,0
So,0,or,0,informally,0,forum,0,,,Britain,0
do,0,informally,0,at,0,For,0,,,and,0
the,0,at,0,any,0,Mrs,0,,,should,0
Chinese,0,any,0,international,0,Bujok,0,,,not,0
press,0,international,0,forum,0,it,0,,,be,0
statements,0,forum,0,For,0,was,0,,,discussed,0
asserting,1,For,0,Mrs,0,argued,0,,,formally,0
that,0,Mrs,0,Bujok,0,that,0,,,or,0
Hong,0,Bujok,0,it,0,the,0,,,informally,0
Kong,0,it,0,was,0,1936,0,,,at,0
is,0,was,0,argued,0,Act,0,,,any,0
entirely,0,argued,0,that,0,was,0,,,international,0
a,0,that,0,the,0,designed,0,,,forum,0
business,0,the,0,1936,0,to,0,,,For,0
between,1,1936,0,Act,0,secure,0,,,Mrs,0
China,0,Act,0,was,0,in,0,,,Bujok,0
and,0,was,0,designed,0,the,0,,,it,0
Britain,0,designed,0,to,0,interests,0,,,was,0
and,0,to,0,secure,0,of,0,,,argued,0
should,0,secure,1,in,0,the,0,,,that,0
not,0,in,0,the,0,community,0,,,the,0
be,0,the,0,interests,0,at+large,0,,,1936,0
discussed,0,interests,0,of,0,that,0,,,Act,0
formally,0,of,0,the,0,statutory,0,,,was,0
or,0,the,0,community,0,nuisances,0,,,designed,0
informally,0,community,0,at+large,0,did,0,,,to,0
at,1,at+large,0,that,0,not,0,,,secure,1
any,0,that,0,statutory,0,exist,0,,,in,0
international,0,statutory,0,nuisances,0,He,0,,,the,0
forum,1,nuisances,0,did,0,finds+out,0,,,interests,0
For,0,did,0,not,0,what,0,,,of,0
Mrs,0,not,0,exist,0,the,0,,,the,0
Bujok,0,exist,0,He,0,needs,0,,,community,0
it,0,He,0,finds+out,0,of,0,,,at,0
was,0,finds+out,0,what,0,the,0,,,large,0
argued,0,what,0,the,0,business,0,,,that,0
that,0,the,0,needs,0,are,0,,,statutory,0
the,0,needs,0,of,0,and,0,,,nuisances,0
1936,0,of,0,the,0,prescribes,0,,,did,0
Act,0,the,0,business,0,the,0,,,not,0
was,0,business,0,are,0,cure,0,,,exist,0
designed,1,are,0,and,0,Crucial,0,,,He,0
to,0,and,0,prescribes,0,to,0,,,finds,0
secure,1,prescribes,0,the,0,the,0,,,out,0
in,1,the,0,cure,0,development,0,,,what,0
the,0,cure,1,Crucial,0,process,0,,,the,0
interests,1,Crucial,0,to,0,is,0,,,needs,0
of,0,to,0,the,0,the,0,,,of,0
the,0,the,0,development,0,relationship,0,,,the,0
community,1,development,0,process,0,built+up,0,,,business,0
at+large,0,process,0,is,0,between,0,,,are,0
that,0,is,0,the,0,the,0,,,and,0
statutory,0,the,0,relationship,0,analyst,0,,,prescribes,1
nuisances,0,relationship,0,built+up,0,and,0,,,the,0
did,0,built+up,0,between,0,the,0,,,cure,1
not,0,between,0,the,0,user,0,,,Crucial,1
exist,0,the,0,analyst,0,It,0,,,to,0
He,0,analyst,0,and,0,would,0,,,the,0
finds+out,0,and,0,the,0,further,0,,,development,0
what,0,the,0,user,0,naturalise,1,,,process,0
the,0,user,0,It,0,and,0,,,is,0
needs,0,It,0,would,0,legitimise,0,,,the,0
of,0,would,0,further,0,the,0,,,relationship,0
the,0,further,0,naturalise,0,evolving,0,,,built,0
business,0,naturalise,0,and,0,skeletal,1,,,up,0
are,0,and,0,legitimise,0,form,0,,,between,0
and,0,legitimise,0,the,0,of,0,,,the,0
prescribes,2,the,0,evolving,0,Palestinian,0,,,analyst,0
the,0,evolving,0,skeletal,0,independence,0,,,and,0
cure,2,skeletal,0,form,0,Howard,0,,,the,0
Crucial,0,form,0,of,0,Keizner,0,,,user,0
to,1,of,0,Palestinian,0,of,0,,,It,0
the,0,Palestinian,0,independence,0,Landlords,0,,,would,0
development,0,independence,0,Howard,0,said,0,,,further,0
process,0,Howard,0,Keizner,0,There,0,,,naturalise,1
is,0,Keizner,0,of,0,were,0,,,and,0
the,0,of,0,Landlords,0,a,0,,,legitimise,0
relationship,0,Landlords,0,said,0,lot,0,,,the,0
built+up,1,said,0,There,0,of,0,,,evolving,0
between,1,There,0,were,0,complications,0,,,skeletal,1
the,0,were,0,a,0,with,0,,,form,0
analyst,0,a,0,lot,0,this,0,,,of,0
and,0,lot,0,of,0,particular,0,,,Palestinian,0
the,0,of,0,complications,0,letting,0,,,independence,0
user,0,complications,0,with,0,and,0,,,Howard,0
It,0,with,0,this,0,management,0,,,Keizner,0
would,0,this,0,particular,0,The,0,,,of,0
further,1,particular,0,letting,0,theory,0,,,Landlords,0
naturalise,2,letting,0,and,0,is,0,,,said,0
and,0,and,0,management,0,that,0,,,There,0
legitimise,0,management,0,The,0,its,0,,,were,0
the,0,The,0,theory,0,internal,0,,,a,0
evolving,2,theory,0,is,0,air+pocket,0,,,lot,0
skeletal,2,is,0,that,0,will,0,,,of,0
form,1,that,0,its,0,bounce,1,,,complications,1
of,1,its,0,internal,0,back,0,,,with,0
Palestinian,0,internal,0,air+pocket,0,the,0,,,this,0
independence,0,air+pocket,0,will,0,dolphin,0,,,particular,0
Howard,0,will,0,bounce,0,sonar,0,,,letting,0
Keizner,0,bounce,0,back,0,signal,0,,,and,0
of,1,back,1,the,0,regardless,0,,,management,0
Landlords,0,the,0,dolphin,0,of,0,,,The,0
said,0,dolphin,0,sonar,0,the,0,,,theory,0
There,0,sonar,0,signal,0,direction,0,,,is,0
were,0,signal,0,regardless,0,of,0,,,that,0
a,0,regardless,0,of,0,approach,0,,,its,0
lot,1,of,0,the,0,If,0,,,internal,0
of,1,the,0,direction,0,he,0,,,air,0
complications,0,direction,0,of,0,had,0,,,pocket,0
with,1,of,0,approach,0,taken,0,,,will,0
this,1,approach,0,If,0,his,0,,,bounce,1
particular,0,If,1,he,0,own,0,,,back,0
letting,0,he,0,had,0,rule,0,,,the,0
and,0,had,0,taken,0,seriously,0,,,dolphin,0
management,0,taken,0,his,0,he,0,,,sonar,0
The,0,his,0,own,0,would,0,,,signal,0
theory,0,own,0,rule,0,have,0,,,regardless,0
is,0,rule,0,seriously,0,found+out,0,,,of,0
that,0,seriously,0,he,0,that,0,,,the,0
its,0,he,0,would,0,DRG,0,,,direction,0
internal,0,would,0,have,0,has,0,,,of,0
air+pocket,0,have,0,found+out,0,a,0,,,approach,0
will,0,found+out,0,that,0,very,0,,,If,0
bounce,2,that,0,DRG,0,modest,0,,,he,0
back,1,DRG,0,has,0,self-service,0,,,had,0
the,0,has,0,a,0,canteen,0,,,taken,0
dolphin,0,a,0,very,0,at,0,,,his,0
sonar,0,very,0,modest,0,its,0,,,own,0
signal,0,modest,0,self-service,0,Bristol,0,,,rule,0
regardless,0,self-service,0,canteen,0,head,1,,,seriously,0
of,0,canteen,0,at,0,office,0,,,he,0
the,0,at,0,its,0,From,0,,,would,0
direction,0,its,0,Bristol,0,MR,0,,,have,0
of,0,Bristol,0,head,0,DENIS,0,,,found+out,0
approach,0,head,0,office,0,MacSHANE,0,,,that,0
If,0,office,0,From,0,Labour,0,,,DRG,0
he,0,From,0,MR,0,law,0,,,has,0
had,0,MR,0,DENIS,0,will,0,,,a,0
taken,1,DENIS,0,MacSHANE,0,always,0,,,very,0
his,0,MacSHANE,0,Labour,0,reflect,1,,,modest,0
own,0,Labour,0,law,0,the,0,,,self-service,0
rule,0,law,0,will,0,balance,1,,,canteen,0
seriously,0,will,0,always,0,of,0,,,at,0
he,0,always,0,reflect,0,power,1,,,its,0
would,0,reflect,1,the,0,in,0,,,Bristol,0
have,0,the,0,balance,0,society,0,,,head,0
found+out,0,balance,1,of,0,and,0,,,office,0
that,0,of,0,power,1,a,0,,,From,0
DRG,0,power,1,in,0,fully+fledged,0,,,MR,0
has,0,in,0,society,0,labour,0,,,DENIS,0
a,0,society,0,and,0,court,0,,,MacSHANE,0
very,0,and,0,a,0,system,0,,,Labour,0
modest,1,a,0,fully+fledged,0,will,0,,,law,0
self-service,0,fully+fledged,0,labour,0,not,0,,,will,0
canteen,0,labour,0,court,0,remove,1,,,always,0
at,0,court,0,system,0,class,0,,,reflect,0
its,0,system,0,will,0,and,0,,,the,0
Bristol,0,will,0,not,0,fundamental,0,,,balance,1
head,1,not,0,remove,0,employer-employee,0,,,of,0
office,0,remove,0,class,0,differences,0,,,power,1
From,0,class,0,and,0,From,0,,,in,0
MR,0,and,0,fundamental,0,there,0,,,society,0
DENIS,0,fundamental,0,employer-employee,0,like,0,,,and,0
MacSHANE,0,employer-employee,0,differences,0,a,0,,,a,0
Labour,0,differences,0,From,0,eyrie,1,,,fully+fledged,1
law,0,From,0,there,0,its,0,,,labour,0
will,0,there,0,like,0,in,0,,,court,0
always,0,like,1,a,0,buzzard,0,,,system,0
reflect,1,a,0,eyrie,1,he,0,,,will,0
the,0,eyrie,0,its,0,would,0,,,not,0
balance,1,its,0,in,0,make,0,,,remove,0
of,0,in,0,buzzard,1,forays,1,,,class,0
power,1,buzzard,0,he,0,round,0,,,and,0
in,1,he,0,would,0,the,0,,,fundamental,0
society,0,would,0,make,0,US,0,,,employer-employee,0
and,0,make,0,forays,1,and,0,,,differences,0
a,0,forays,0,round,0,abroad,0,,,From,0
fully+fledged,1,round,0,the,0,in+spite+of,0,,,there,0
labour,0,the,0,US,0,his,0,,,like,0
court,0,US,0,and,0,advanced,0,,,a,0
system,1,and,0,abroad,0,age,0,,,eyrie,1
will,0,abroad,0,in+spite+of,0,It,0,,,its,0
not,0,in+spite+of,0,his,0,would,0,,,in,0
remove,1,his,0,advanced,0,also,0,,,buzzard,0
class,0,advanced,0,age,0,be,0,,,he,0
and,0,age,0,It,0,necessary,0,,,would,0
fundamental,0,It,0,would,0,to,0,,,make,0
employer-employee,0,would,0,also,0,smash,1,,,forays,1
differences,0,also,0,be,0,the,0,,,round,0
From,0,be,0,necessary,0,decrepit,1,,,the,0
there,0,necessary,0,to,0,effete,1,,,US,0
like,0,to,0,smash,1,constitution,0,,,and,0
a,0,smash,1,the,0,that,0,,,abroad,0
eyrie,2,the,0,decrepit,0,allows,0,,,in+spite+of,0
its,2,decrepit,0,effete,0,a,0,,,his,0
in,2,effete,0,constitution,0,minority,0,,,advanced,0
buzzard,2,constitution,0,that,0,to,0,,,age,0
he,0,that,0,allows,0,capture,1,,,It,0
would,0,allows,0,a,0,power,0,,,would,0
make,1,a,0,minority,0,and,0,,,also,0
forays,1,minority,0,to,0,then,0,,,be,0
round,0,to,0,capture,1,use,0,,,necessary,0
the,0,capture,1,power,0,it,0,,,to,0
US,0,power,1,and,0,ruthlessly,0,,,smash,1
and,0,and,0,then,0,in,0,,,the,0
abroad,0,then,0,use,0,the,0,,,decrepit,1
in+spite+of,0,use,0,it,0,interests,0,,,effete,1
his,0,it,0,ruthlessly,0,of,0,,,constitution,0
advanced,1,ruthlessly,0,in,0,the,0,,,that,0
age,0,in,0,the,0,privileged,0,,,allows,0
It,0,the,0,interests,0,few,0,,,a,0
would,0,interests,1,of,0,The,0,,,minority,0
also,0,of,0,the,0,simple,0,,,to,0
be,0,the,0,privileged,0,answer,0,,,capture,1
necessary,0,privileged,0,few,0,is,0,,,power,0
to,0,few,0,The,0,that,0,,,and,0
smash,1,The,0,simple,0,Chelsea,0,,,then,0
the,0,simple,0,answer,0,are,0,,,use,0
decrepit,1,answer,0,is,0,in,0,,,it,0
effete,1,is,0,that,0,a,0,,,ruthlessly,0
constitution,1,that,0,Chelsea,0,FALSE,1,,,in,0
that,0,Chelsea,0,are,0,position,0,,,the,0
allows,1,are,0,in,0,and,0,,,interests,0
a,0,in,0,a,0,Arsenal,0,,,of,0
minority,0,a,0,FALSE,0,on,0,,,the,0
to,0,FALSE,0,position,1,this,0,,,privileged,0
capture,1,position,1,and,0,evidence,0,,,few,0
power,1,and,0,Arsenal,0,slightly,0,,,The,0
and,0,Arsenal,0,on,0,jaded,1,,,simple,0
then,0,on,0,this,0,champions,0,,,answer,0
use,1,this,0,evidence,0,But,0,,,is,0
it,0,evidence,0,slightly,0,it,0,,,that,0
ruthlessly,0,slightly,0,jaded,0,will,0,,,Chelsea,0
in,1,jaded,0,champions,0,not,0,,,are,0
the,0,champions,0,But,0,mean,0,,,in,0
interests,1,But,0,it,0,that,0,,,a,0
of,0,it,0,will,0,we,0,,,FALSE,1
the,0,will,0,not,0,are,0,,,position,0
privileged,0,not,0,mean,0,abandoning,0,,,and,0
few,0,mean,0,that,0,them,0,,,Arsenal,0
The,0,that,0,we,0,And,0,,,on,0
simple,1,we,0,are,0,Richard,0,,,this,0
answer,0,are,0,abandoning,1,North,0,,,evidence,0
is,0,abandoning,0,them,0,looks,0,,,slightly,0
that,0,them,0,And,0,at,0,,,jaded,1
Chelsea,0,And,0,Richard,0,current,0,,,champions,0
are,0,Richard,0,North,0,provisions,0,,,But,0
in,1,North,0,looks,0,for,0,,,it,0
a,0,looks,0,at,0,the,0,,,will,0
FALSE,0,at,0,current,0,destruction,1,,,not,0
position,1,current,0,provisions,0,of,0,,,mean,0
and,0,provisions,0,for,0,PCBs,0,,,that,0
Arsenal,0,for,0,the,0,and,0,,,we,0
on,1,the,0,destruction,0,at,0,,,are,0
this,1,destruction,0,of,0,the,0,,,abandoning,0
evidence,0,of,0,PCBs,0,history,0,,,them,0
slightly,0,PCBs,0,and,0,of,0,,,And,0
jaded,0,and,0,at,0,British,0,,,Richard,0
champions,0,at,0,the,0,involvement,0,,,North,0
But,0,the,0,history,0,in,0,,,looks,0
it,0,history,0,of,0,a,0,,,at,0
will,0,of,0,British,0,rather,0,,,current,0
not,0,British,0,involvement,0,uncomfortable,1,,,provisions,0
mean,1,involvement,0,in,0,growth+industry,0,,,for,0
that,0,in,0,a,0,The,0,,,the,0
we,0,a,0,rather,0,security+guard,0,,,destruction,1
are,0,rather,0,uncomfortable,0,at,0,,,of,0
abandoning,1,uncomfortable,0,growth+industry,0,the,0,,,PCBs,0
them,0,growth+industry,0,The,0,entrance,0,,,and,0
And,0,The,0,security+guard,0,to,0,,,at,0
Richard,0,security+guard,0,at,0,one,0,,,the,0
North,0,at,0,the,0,of,0,,,history,0
looks,1,the,0,entrance,0,Britain,0,,,of,0
at,1,entrance,0,to,0,mightiest,0,,,British,0
current,0,to,0,one,0,hazardous,0,,,involvement,0
provisions,0,one,0,of,0,waste,0,,,in,0
for,0,of,0,Britain,0,disposal,0,,,a,0
the,0,Britain,0,mightiest,0,plants,0,,,rather,0
destruction,0,mightiest,0,hazardous,0,pressed,0,,,uncomfortable,0
of,0,hazardous,0,waste,0,a,0,,,growth+industry,1
PCBs,0,waste,0,disposal,0,button,0,,,The,0
and,0,disposal,0,plants,0,and,0,,,security+guard,0
at,1,plants,0,pressed,0,the,0,,,at,0
the,0,pressed,0,a,0,gate,0,,,the,0
history,0,a,0,button,0,opened,0,,,entrance,0
of,0,button,0,and,0,A,0,,,to,0
British,0,and,0,the,0,grin,0,,,one,0
involvement,0,the,0,gate,0,In,0,,,of,0
in,1,gate,0,opened,0,1986,0,,,Britain,0
a,0,opened,0,A,0,according+to,0,,,mightiest,0
rather,0,A,0,grin,0,Friends,0,,,hazardous,0
uncomfortable,1,grin,0,In,0,of,0,,,waste,0
growth+industry,0,In,0,1986,0,the,0,,,disposal,0
The,0,1986,0,according+to,0,Earth,0,,,plants,0
security+guard,0,according+to,0,Friends,0,a,0,,,pressed,0
at,0,Friends,0,of,0,survey,0,,,a,0
the,0,of,0,the,0,of,0,,,button,0
entrance,0,the,0,Earth,0,the,0,,,and,0
to,0,Earth,0,a,0,homes,0,,,the,0
one,0,a,0,survey,0,clustered,0,,,gate,0
of,0,survey,0,of,0,on,0,,,opened,0
Britain,0,of,0,the,0,the,0,,,A,0
mightiest,0,the,0,homes,0,surrounding,0,,,grin,0
hazardous,0,homes,0,clustered,0,hills,0,,,In,0
waste,0,clustered,0,on,0,found,0,,,1986,0
disposal,0,on,0,the,0,that,0,,,according+to,0
plants,1,the,0,surrounding,0,three-quarters,0,,,Friends,0
pressed,0,surrounding,0,hills,0,of,0,,,of,0
a,0,hills,0,found,0,800,0,,,the,0
button,0,found,0,that,0,residents,0,,,Earth,0
and,0,that,0,three-quarters,0,were,0,,,a,0
the,0,three-quarters,0,of,0,opposed,0,,,survey,0
gate,0,of,0,800,0,to,0,,,of,0
opened,0,800,0,residents,0,the,0,,,the,0
A,0,residents,0,were,0,Rechem,0,,,homes,0
grin,0,were,0,opposed,0,plant,0,,,clustered,0
In,1,opposed,0,to,0,Zinc,0,,,on,0
1986,0,to,0,the,0,is,0,,,the,0
according+to,0,the,0,Rechem,0,the,0,,,surrounding,0
Friends,1,Rechem,0,plant,0,latest,0,,,hills,0
of,0,plant,0,Zinc,0,lack,0,,,found,0
the,0,Zinc,0,is,0,of,0,,,that,0
Earth,0,is,0,the,0,it,0,,,three-quarters,0
a,0,the,0,latest,0,supposedly,0,,,of,0
survey,1,latest,0,lack,0,causes,0,,,800,0
of,0,lack,0,of,0,a,0,,,residents,0
the,0,of,0,it,0,range,0,,,were,0
homes,0,it,0,supposedly,0,of,0,,,opposed,0
clustered,0,supposedly,0,causes,0,problems,0,,,to,0
on,0,causes,0,a,0,although,0,,,the,0
