word,DELMET,word_5,label_5,word_22,label_22,word_10,label_10,word_10,label_10,word_22,label_22,word_21,label_21,word_5,label_5,word_1,label_1
the,0,a,0.0,disposal,0.0,pressed,0.0,pressed,0,disposal,0,in,0,a,0,to,0
history,0,button,0.0,plants,0.0,a,0.0,a,0,plants,0,a,0,button,0,one,0
of,0,and,0.0,pressed,0.0,button,0.0,button,0,pressed,0,rather,0,and,0,of,0
British,0,the,0.0,a,0.0,and,0.0,and,0,a,0,uncomfortable,0,the,0,Britain,0
involvement,0,gate,0.0,button,0.0,the,0.0,the,0,button,0,growth+industry,1,gate,0,mightiest,0
in,1,opened,0.0,and,0.0,gate,0.0,gate,0,and,0,The,0,opened,0,hazardous,0
a,0,A,0.0,the,0.0,opened,0.0,opened,0,the,0,security+guard,0,A,0,waste,0
rather,0,grin,0.0,gate,0.0,A,0.0,A,0,gate,0,at,0,grin,0,disposal,0
uncomfortable,1,In,0.0,opened,0.0,grin,0.0,grin,0,opened,0,the,0,In,0,plants,0
growth+industry,0,1986,0.0,A,0.0,In,0.0,In,0,A,0,entrance,0,1986,0,pressed,0
The,0,according+to,0.0,grin,0.0,1986,0.0,1986,0,grin,0,to,0,according+to,0,a,0
security+guard,0,Friends,0.0,In,0.0,according+to,0.0,according+to,0,In,0,one,0,Friends,0,button,0
at,0,of,0.0,1986,0.0,Friends,0.0,Friends,0,1986,0,of,0,of,0,and,0
the,0,the,0.0,according+to,0.0,of,0.0,of,0,according+to,0,Britain,0,the,0,the,0
entrance,0,Earth,0.0,Friends,0.0,the,0.0,the,0,Friends,0,mightiest,0,Earth,0,gate,0
to,0,a,0.0,of,0.0,Earth,0.0,Earth,0,of,0,hazardous,0,a,0,opened,0
one,0,survey,0.0,the,0.0,a,0.0,a,0,the,0,waste,0,survey,0,A,0
of,0,of,0.0,Earth,0.0,survey,0.0,survey,0,Earth,0,disposal,0,of,0,grin,0
Britain,0,the,0.0,a,0.0,of,0.0,of,0,a,0,plants,0,the,0,In,0
mightiest,0,homes,0.0,survey,0.0,the,0.0,the,0,survey,0,pressed,0,homes,0,1986,0
hazardous,0,clustered,0.0,of,0.0,homes,0.0,homes,0,of,0,a,0,clustered,0,according+to,0
waste,0,on,0.0,the,0.0,clustered,0.0,clustered,0,the,0,button,0,on,0,Friends,0
disposal,0,the,0.0,homes,0.0,on,0.0,on,0,homes,0,and,0,the,0,of,0
plants,1,surrounding,0.0,clustered,0.0,the,0.0,the,0,clustered,0,the,0,surrounding,0,the,0
pressed,0,hills,0.0,on,0.0,surrounding,0.0,surrounding,0,on,0,gate,0,hills,0,Earth,0
a,0,found,0.0,the,0.0,hills,0.0,hills,0,the,0,opened,0,found,0,a,0
button,0,that,0.0,surrounding,0.0,found,0.0,found,0,surrounding,0,A,0,that,0,survey,0
and,0,three-quarters,0.0,hills,0.0,that,0.0,that,0,hills,0,grin,0,three-quarters,0,of,0
the,0,of,0.0,found,0.0,three-quarters,0.0,three-quarters,0,found,0,In,0,of,0,the,0
gate,0,800,0.0,that,0.0,of,0.0,of,0,that,0,1986,0,800,0,homes,0
opened,0,residents,0.0,three-quarters,0.0,800,0.0,800,0,three-quarters,0,according+to,0,residents,0,clustered,0
A,0,were,0.0,of,0.0,residents,0.0,residents,0,of,0,Friends,0,were,0,on,0
grin,0,opposed,0.0,800,0.0,were,0.0,were,0,800,0,of,0,opposed,0,the,0
In,1,to,0.0,residents,0.0,opposed,0.0,opposed,0,residents,0,the,0,to,0,surrounding,0
1986,0,the,0.0,were,0.0,to,0.0,to,0,were,0,Earth,0,the,0,hills,0
according+to,0,Rechem,0.0,opposed,0.0,the,0.0,the,0,opposed,0,a,0,Rechem,0,found,0
Friends,1,plant,0.0,to,0.0,Rechem,0.0,Rechem,0,to,0,survey,0,plant,0,that,0
of,0,Zinc,0.0,the,0.0,plant,0.0,plant,0,the,0,of,0,Zinc,0,three-quarters,0
the,0,is,0.0,Rechem,0.0,Zinc,0.0,Zinc,0,Rechem,0,the,0,is,0,of,0
Earth,0,the,0.0,plant,0.0,is,0.0,is,0,plant,0,homes,0,the,0,800,0
a,0,latest,0.0,Zinc,0.0,the,0.0,the,0,Zinc,0,clustered,0,latest,0,residents,0
survey,1,lack,0.0,is,0.0,latest,0.0,latest,0,is,0,on,0,lack,0,were,0
of,0,of,0.0,the,0.0,lack,0.0,lack,0,the,0,the,0,of,0,opposed,0
the,0,it,0.0,latest,0.0,of,0.0,of,0,latest,0,surrounding,0,it,0,to,0
homes,0,supposedly,0.0,lack,0.0,it,0.0,it,0,lack,0,hills,0,supposedly,0,the,0
clustered,0,causes,0.0,of,0.0,supposedly,0.0,supposedly,0,of,0,found,0,causes,0,Rechem,0
on,0,a,0.0,it,0.0,causes,0.0,causes,0,it,0,that,0,a,0,plant,0
the,0,range,0.0,supposedly,0.0,a,0.0,a,0,supposedly,0,three-quarters,0,range,0,Zinc,0
surrounding,0,of,0.0,causes,0.0,range,0.0,range,0,causes,0,of,0,of,0,is,0
hills,0,problems,0.0,a,0.0,of,0.0,of,0,a,0,800,0,problems,0,the,0
found,1,although,0.0,range,0.0,problems,0.0,problems,0,range,0,residents,0,although,0,latest,0
that,0,little,0.0,of,0.0,although,0.0,although,0,of,0,were,0,little,0,lack,0
three-quarters,0,scientific,0.0,problems,0.0,little,0.0,little,0,problems,0,opposed,0,scientific,0,of,0
of,0,evidence,0.0,although,0.0,scientific,0.0,scientific,0,although,0,to,0,evidence,0,it,0
800,0,supports,0.0,little,0.0,evidence,0.0,evidence,0,little,0,the,0,supports,0,supposedly,0
residents,0,the,0.0,scientific,0.0,supports,0.0,supports,0,scientific,0,Rechem,0,the,0,causes,0
were,0,link,0.0,evidence,0.0,the,0.0,the,0,evidence,0,plant,0,link,0,a,0
opposed,0,It,0.0,supports,0.0,link,0.0,link,0,supports,0,Zinc,0,It,0,range,0
to,1,will,0.0,the,0.0,It,0.0,It,0,the,0,is,0,will,0,of,0
the,0,be,0.0,link,0.0,will,0.0,will,0,link,0,the,0,be,0,problems,0
Rechem,0,my,0.0,It,0.0,be,0.0,be,0,It,0,latest,0,my,0,although,0
plant,1,turn,0.0,will,0.0,my,0.0,my,0,will,0,lack,0,turn,0,little,0
Zinc,0,to,0.0,be,0.0,turn,0.0,turn,0,be,0,of,0,to,0,scientific,0
is,0,get+in,0.0,my,0.0,to,0.0,to,0,my,0,it,0,get+in,0,evidence,0
the,0,them,0.0,turn,0.0,get+in,0.0,get+in,0,turn,0,supposedly,0,them,0,supports,0
latest,0,I,0.0,to,0.0,them,0.0,them,0,to,0,causes,0,I,0,the,0
lack,0,think,0.0,get+in,0.0,I,0.0,I,0,get+in,0,a,0,think,0,link,0
of,0,Completion,0.0,them,0.0,think,0.0,think,0,them,0,range,0,Completion,0,It,0
it,0,normally,0.0,I,0.0,Completion,0.0,Completion,0,I,0,of,0,normally,0,will,0
supposedly,0,takes,0.0,think,0.0,normally,0.0,normally,0,think,0,problems,0,takes,0,be,0
causes,0,place,0.0,Completion,0.0,takes,0.0,takes,0,Completion,0,although,0,place,0,my,0
a,0,four,0.0,normally,0.0,place,0.0,place,0,normally,0,little,0,four,0,turn,0
range,1,to,0.0,takes,0.0,four,0.0,four,0,takes,0,scientific,0,to,0,to,0
of,0,eight,0.0,place,0.0,to,0.0,to,0,place,0,evidence,0,eight,0,get+in,0
problems,0,weeks,0.0,four,0.0,eight,0.0,eight,0,four,0,supports,0,weeks,0,them,0
although,0,later,0.0,to,0.0,weeks,0.0,weeks,0,to,0,the,0,later,0,I,0
little,0,and,0.0,eight,0.0,later,0.0,later,0,eight,0,link,0,and,0,think,0
scientific,0,there,0.0,weeks,0.0,and,0.0,and,0,weeks,0,It,0,there,0,Completion,0
evidence,0,is,0.0,later,0.0,there,0.0,there,0,later,0,will,0,is,0,normally,0
supports,1,no,0.0,and,0.0,is,0.0,is,0,and,0,be,0,no,0,takes,0
the,0,opportunity,0.0,there,0.0,no,0.0,no,0,there,0,my,0,opportunity,0,place,0
link,1,for,0.0,is,0.0,opportunity,0.0,opportunity,0,is,0,turn,1,for,0,four,0
It,0,second,0.0,no,0.0,for,0.0,for,0,no,0,to,0,second,0,to,0
will,0,thoughts,0.0,opportunity,0.0,second,0.0,second,0,opportunity,0,get+in,0,thoughts,0,eight,0
be,0,Of,0.0,for,0.0,thoughts,0.0,thoughts,0,for,0,them,0,Of,0,weeks,0
my,0,the,0.0,second,0.0,Of,0.0,Of,0,second,0,I,0,the,0,later,0
turn,1,two,0.0,thoughts,0.0,the,0.0,the,0,thoughts,0,think,0,two,0,and,0
to,0,prototype,0.0,Of,0.0,two,0.0,two,0,Of,0,Completion,0,prototype,0,there,0
get+in,0,rock,0.0,the,0.0,prototype,0.0,prototype,0,the,0,normally,0,rock,0,is,0
them,0,songwriters,0.0,two,0.0,rock,0.0,rock,0,two,0,takes,0,songwriters,0,no,0
I,0,it,0.0,prototype,0.0,songwriters,0.0,songwriters,0,prototype,0,place,0,it,0,opportunity,0
think,0,'s,0.0,rock,0.0,it,0.0,it,0,rock,0,four,0,'s,0,for,0
Completion,0,the,0.0,songwriters,0.0,'s,0.0,'s,0,songwriters,0,to,0,the,0,second,0
normally,0,more,0.0,it,0.0,the,0.0,the,0,it,0,eight,0,more,0,thoughts,0
takes,1,worldly,0.0,'s,0.0,more,0.0,more,0,'s,0,weeks,0,worldly,0,Of,0
place,1,Chuck,0.0,the,0.0,worldly,0.0,worldly,0,the,0,later,0,Chuck,0,the,0
four,0,Berry,0.0,more,0.0,Chuck,0.0,Chuck,0,more,0,and,0,Berry,0,two,0
to,1,you,0.0,worldly,0.0,Berry,0.0,Berry,0,worldly,0,there,0,you,0,prototype,0
eight,0,turn,0.0,Chuck,0.0,you,0.0,you,0,Chuck,0,is,0,turn,0,rock,0
weeks,0,to,0.0,Berry,0.0,turn,0.0,turn,0,Berry,0,no,0,to,0,songwriters,0
later,0,for,0.0,you,0.0,to,0.0,to,0,you,0,opportunity,0,for,0,it,0
and,0,the,0.0,turn,0.0,for,0.0,for,0,turn,0,for,0,the,0,'s,0
there,0,authentic,0.0,to,0.0,the,0.0,the,0,to,0,second,0,authentic,0,the,0
is,0,picture,0.0,for,0.0,authentic,0.0,authentic,0,for,0,thoughts,1,picture,0,more,0
no,0,of,0.0,the,0.0,picture,0.0,picture,0,the,0,Of,0,of,0,worldly,0
opportunity,0,teenage,0.0,authentic,0.0,of,0.0,of,0,authentic,0,the,0,teenage,0,Chuck,0
for,0,pleasures,0.0,picture,0.0,teenage,0.0,teenage,0,picture,0,two,0,pleasures,0,Berry,0
second,0,in,0.0,of,0.0,pleasures,0.0,pleasures,0,of,0,prototype,0,in,0,you,0
thoughts,0,Eisenhower,0.0,teenage,0.0,in,0.0,in,0,teenage,0,rock,0,Eisenhower,0,turn,0
Of,0,America,0.0,pleasures,0.0,Eisenhower,0.0,Eisenhower,0,pleasures,0,songwriters,0,America,0,to,0
the,0,Gon,0.0,in,0.0,America,0.0,America,0,in,0,it,0,Gon,0,for,0
two,0,na,0.0,Eisenhower,0.0,Gon,0.0,Gon,0,Eisenhower,0,'s,0,na,0,the,0
prototype,0,write,0.0,America,0.0,na,0.0,na,0,America,0,the,0,write,0,authentic,0
rock,0,a,0.0,Gon,0.0,write,0.0,write,0,Gon,0,more,0,a,0,,1
songwriters,0,little,0.0,na,0.0,a,0.0,a,0,na,0,worldly,0,little,0,picture,0
it,0,letter,0.0,write,0.0,little,0.0,little,0,write,0,Chuck,0,letter,0,,1
's,0,Gon,0.0,a,0.0,letter,0.0,letter,0,a,0,Berry,0,Gon,0,of,0
the,0,na,0.0,little,0.0,Gon,0.0,Gon,0,little,0,you,0,na,0,teenage,0
more,0,mail,0.0,letter,0.0,na,0.0,na,0,letter,0,turn,0,mail,0,pleasures,0
worldly,0,it,0.0,Gon,0.0,mail,0.0,mail,0,Gon,0,to,0,it,0,in,0
Chuck,0,to,0.0,na,0.0,it,0.0,it,0,na,0,for,0,to,0,Eisenhower,0
Berry,0,my,0.0,mail,0.0,to,0.0,to,0,mail,0,the,0,my,0,America,0
you,0,local,0.0,it,0.0,my,0.0,my,0,it,0,authentic,0,local,0,Gon,0
turn,1,deejay,0.0,to,0.0,local,0.0,local,0,to,0,picture,1,deejay,0,na,0
to,1,Clapham,0.0,my,0.0,deejay,0.0,deejay,0,my,0,of,0,Clapham,0,write,0
for,0,indeed,0.0,local,0.0,Clapham,0.0,Clapham,0,local,0,teenage,0,indeed,0,a,0
the,0,accounts,0.0,deejay,0.0,indeed,0.0,indeed,0,deejay,0,pleasures,0,accounts,0,little,0
authentic,0,for,0.0,Clapham,0.0,accounts,0.0,accounts,0,Clapham,0,in,0,for,0,letter,0
picture,1,nearly,0.0,indeed,0.0,for,0.0,for,0,indeed,0,Eisenhower,0,nearly,0,Gon,0
of,0,half,0.0,accounts,0.0,nearly,0.0,nearly,0,accounts,0,America,0,half,0,na,0
teenage,0,the,0.0,for,0.0,half,0.0,half,0,for,0,Gon,0,the,0,mail,0
pleasures,0,77,0.0,nearly,0.0,the,0.0,the,0,nearly,0,na,0,77,0,it,0
in,0,fatalities,0.0,half,0.0,77,0.0,77,0,half,0,write,0,fatalities,0,to,0
Eisenhower,0,of,0.0,the,0.0,fatalities,0.0,fatalities,0,the,0,a,0,of,0,my,0
America,0,the,0.0,77,0.0,of,0.0,of,0,77,0,little,0,the,0,local,0
Gon,0,last,0.0,fatalities,0.0,the,0.0,the,0,fatalities,0,letter,0,last,0,deejay,0
na,0,ten,0.0,of,0.0,last,0.0,last,0,of,0,Gon,0,ten,0,Clapham,0
write,0,years,0.0,the,0.0,ten,0.0,ten,0,the,0,na,0,years,0,indeed,0
a,0,compare,0.0,last,0.0,years,0.0,years,0,last,0,mail,0,compare,0,accounts,0
little,0,that,0.0,ten,0.0,compare,0.0,compare,0,ten,0,it,0,that,0,for,0
letter,0,with,0.0,years,0.0,that,0.0,that,0,years,0,to,0,with,0,nearly,0
Gon,0,the,0.0,compare,0.0,with,0.0,with,0,compare,0,my,0,the,0,half,0
na,0,5,0.0,that,0.0,the,0.0,the,0,that,0,local,0,5,0,the,0
mail,0,deaths,0.0,with,0.0,5,0.0,5,0,with,0,deejay,0,deaths,0,77,0
it,0,and,0.0,the,0.0,deaths,0.0,deaths,0,the,0,Clapham,0,and,0,fatalities,0
to,0,300,0.0,5,0.0,and,0.0,and,0,5,0,indeed,0,300,0,of,0
my,0,injuries,0.0,deaths,0.0,300,0.0,300,0,deaths,0,accounts,1,injuries,0,the,0
local,0,every,0.0,and,0.0,injuries,0.0,injuries,0,and,0,for,0,every,0,last,0
deejay,0,year,0.0,300,0.0,every,0.0,every,0,300,0,nearly,0,year,0,ten,0
Clapham,0,on,0.0,injuries,0.0,year,0.0,year,0,injuries,0,half,0,on,0,years,0
indeed,0,the,0.0,every,0.0,on,0.0,on,0,every,0,the,0,the,0,compare,0
accounts,0,roads,0.0,year,0.0,the,0.0,the,0,year,0,77,0,roads,0,that,0
for,0,Yet,0.0,on,0.0,roads,0.0,roads,0,on,0,fatalities,0,Yet,0,with,0
nearly,0,the,0.0,the,0.0,Yet,0.0,Yet,0,the,0,of,0,the,0,the,0
half,0,ambulance,0.0,roads,0.0,the,0.0,the,0,roads,0,the,0,ambulance,0,5,0
the,0,worker,0.0,Yet,0.0,ambulance,0.0,ambulance,0,Yet,0,last,0,worker,0,deaths,0
77,0,is,0.0,the,0.0,worker,0.0,worker,0,the,0,ten,0,is,0,and,0
fatalities,0,only,0.0,ambulance,0.0,is,0.0,is,0,ambulance,0,years,0,only,0,300,0
of,0,being,0.0,worker,0.0,only,0.0,only,0,worker,0,compare,0,being,0,injuries,0
the,0,offered,0.0,is,0.0,being,0.0,being,0,is,0,that,0,offered,0,every,0
last,0,"Â£10,000",0.0,only,0.0,offered,0.0,offered,0,only,0,with,0,"Â£10,000",0,year,0
ten,0,when,0.0,being,0.0,"Â£10,000",0.0,"Â£10,000",0,being,0,the,0,when,0,on,0
years,0,a,0.0,offered,0.0,when,0.0,when,0,offered,0,5,0,a,0,the,0
compare,0,fire,0.0,"Â£10,000",0.0,a,0.0,a,0,"Â£10,000",0,deaths,0,fire,0,roads,0
that,1,officer,0.0,when,0.0,fire,0.0,fire,0,when,0,and,0,officer,0,Yet,0
with,1,is,0.0,a,0.0,officer,0.0,officer,0,a,0,300,0,is,0,the,0
the,0,being,0.0,fire,0.0,is,0.0,is,0,fire,0,injuries,0,being,0,ambulance,0
5,0,given,0.0,officer,0.0,being,0.0,being,0,officer,0,every,0,given,0,worker,0
deaths,0,"Â£13,000",0.0,is,0.0,given,0.0,given,0,is,0,year,0,"Â£13,000",0,is,0
and,0,and,0.0,being,0.0,"Â£13,000",0.0,"Â£13,000",0,being,0,on,0,and,0,only,0
300,0,a,0.0,given,0.0,and,0.0,and,0,given,0,the,0,a,0,being,0
injuries,0,Metropolitan,0.0,"Â£13,000",0.0,a,0.0,a,0,"Â£13,000",0,roads,0,Metropolitan,0,offered,0
every,0,police,0.0,and,0.0,Metropolitan,0.0,Metropolitan,0,and,0,Yet,0,police,0,"Â£10,000",0
year,0,constable,0.0,a,0.0,police,0.0,police,0,a,0,the,0,constable,0,when,0
on,0,can,0.0,Metropolitan,0.0,constable,0.0,constable,0,Metropolitan,0,ambulance,0,can,0,a,0
the,0,earn,0.0,police,0.0,can,0.0,can,0,police,0,worker,0,earn,0,fire,0
roads,0,"Â£25,000",0.0,constable,0.0,earn,0.0,earn,0,constable,0,is,0,"Â£25,000",0,officer,0
Yet,0,Natalie,0.0,can,0.0,"Â£25,000",0.0,"Â£25,000",0,can,0,only,0,Natalie,0,is,0
the,0,Ford,0.0,earn,0.0,Natalie,0.0,Natalie,0,earn,0,being,0,Ford,0,being,0
ambulance,0,Brighton,0.0,"Â£25,000",0.0,Ford,0.0,Ford,0,"Â£25,000",0,offered,0,Brighton,0,given,0
worker,0,Water,0.0,Natalie,0.0,Brighton,0.0,Brighton,0,Natalie,0,"Â£10,000",0,Water,0,"Â£13,000",0
is,0,is,0.0,Ford,0.0,Water,0.0,Water,0,Ford,0,when,0,is,0,and,0
only,0,everywhere,0.0,Brighton,0.0,is,0.0,is,0,Brighton,0,a,0,everywhere,0,a,0
being,0,canals,0.0,Water,0.0,everywhere,0.0,everywhere,0,Water,0,fire,0,canals,0,Metropolitan,0
offered,0,streams,0.0,is,0.0,canals,0.0,canals,0,is,0,officer,0,streams,0,police,0
"£10,000",0,small,0.0,everywhere,0.0,streams,0.0,streams,0,everywhere,0,is,0,small,0,constable,0
when,0,busy,0.0,canals,0.0,small,0.0,small,0,canals,0,being,0,busy,0,can,0
a,0,rivers,0.0,streams,0.0,busy,0.0,busy,0,streams,0,given,0,rivers,0,earn,0
fire,0,with,0.0,small,0.0,rivers,0.0,rivers,0,small,0,"Â£13,000",0,with,0,"Â£25,000",0
officer,0,charming,0.0,busy,0.0,with,0.0,with,0,busy,0,and,0,charming,0,Natalie,0
is,0,names,0.0,rivers,0.0,charming,0.0,charming,0,rivers,0,a,0,names,0,Ford,0
being,0,like,0.0,with,0.0,names,0.0,names,0,with,0,Metropolitan,0,like,0,Brighton,0
given,0,the,0.0,charming,0.0,like,0.0,like,0,charming,0,police,0,the,0,Water,0
"£13,000",0,Boutonne,0.0,names,0.0,the,0.0,the,0,names,0,constable,0,Boutonne,0,is,0
and,0,the,0.0,like,0.0,Boutonne,0.0,Boutonne,0,like,0,can,0,the,0,everywhere,0
a,0,Mignon,0.0,the,0.0,the,0.0,the,0,the,0,earn,0,Mignon,0,canals,0
Metropolitan,0,and,0.0,Boutonne,0.0,Mignon,0.0,Mignon,0,Boutonne,0,"Â£25,000",0,and,0,streams,0
police,0,the,0.0,the,0.0,and,0.0,and,0,the,0,Natalie,0,the,0,small,0
constable,0,Belle,0.0,Mignon,0.0,the,0.0,the,0,Mignon,0,Ford,0,Belle,0,busy,0
can,0,and,0.0,and,0.0,Belle,0.0,Belle,0,and,0,Brighton,0,and,0,rivers,0
earn,0,big,0.0,the,0.0,and,0.0,and,0,the,0,Water,0,big,0,with,0
"£25,000",0,lazy,0.0,Belle,0.0,big,0.0,big,0,Belle,0,is,0,lazy,0,charming,0
Natalie,0,rivers,0.0,and,0.0,lazy,0.0,lazy,0,and,0,everywhere,0,rivers,0,names,0
Ford,0,like,0.0,big,0.0,rivers,0.0,rivers,0,big,0,canals,0,like,0,like,0
Brighton,0,the,0.0,lazy,0.0,like,0.0,like,0,lazy,0,streams,0,the,0,the,0
Water,0,Sevre,0.0,rivers,0.0,the,0.0,the,0,rivers,0,small,0,Sevre,0,Boutonne,0
is,0,Niortaise,0.0,like,0.0,Sevre,0.0,Sevre,0,like,0,busy,0,Niortaise,0,the,0
everywhere,0,and,0.0,the,0.0,Niortaise,0.0,Niortaise,0,the,0,rivers,0,and,0,Mignon,0
canals,0,the,0.0,Sevre,0.0,and,0.0,and,0,Sevre,0,with,0,the,0,and,0
streams,0,Charente,0.0,Niortaise,0.0,the,0.0,the,0,Niortaise,0,charming,0,Charente,0,the,0
small,0,Since,0.0,and,0.0,Charente,0.0,Charente,0,and,0,names,0,Since,0,Belle,0
busy,1,1986,0.0,the,0.0,Since,0.0,Since,0,the,0,like,0,1986,0,and,0
rivers,0,Rytasha,0.0,Charente,0.0,1986,0.0,1986,0,Charente,0,the,0,Rytasha,0,big,0
with,1,has,0.0,Since,0.0,Rytasha,0.0,Rytasha,0,Since,0,Boutonne,0,has,0,lazy,0
charming,0,broken+away+from,0.0,1986,0.0,has,0.0,has,0,1986,0,the,0,broken+away+from,0,rivers,0
names,0,her,0.0,Rytasha,0.0,broken+away+from,0.0,broken+away+from,0,Rytasha,0,Mignon,0,her,0,like,0
like,0,guru,0.0,has,0.0,her,0.0,her,0,has,0,and,0,guru,0,the,0
the,0,and,0.0,broken+away+from,0.0,guru,0.0,guru,0,broken+away+from,0,the,0,and,0,Sevre,0
Boutonne,0,set+up,0.0,her,0.0,and,0.0,and,0,her,0,Belle,0,set+up,0,Niortaise,0
the,0,on,0.0,guru,0.0,set+up,0.0,set+up,0,guru,0,and,0,on,0,and,0
Mignon,0,her,0.0,and,0.0,on,0.0,on,0,and,0,big,0,her,0,the,0
and,0,own,0.0,set+up,0.0,her,0.0,her,0,set+up,0,lazy,1,own,0,Charente,0
the,0,with,0.0,on,0.0,own,0.0,own,0,on,0,rivers,0,with,0,Since,0
Belle,0,a,0.0,her,0.0,with,0.0,with,0,her,0,like,0,a,0,1986,0
and,0,charity,0.0,own,0.0,a,0.0,a,0,own,0,the,0,charity,0,Rytasha,0
big,0,called,0.0,with,0.0,charity,0.0,charity,0,with,0,Sevre,0,called,0,has,0
lazy,1,Food,0.0,a,0.0,called,0.0,called,0,a,0,Niortaise,0,Food,0,broken+away+from,0
rivers,0,Relief,0.0,charity,0.0,Food,0.0,Food,0,charity,0,and,0,Relief,0,her,0
like,0,International,0.0,called,0.0,Relief,0.0,Relief,0,called,0,the,0,International,0,guru,0
the,0,which,0.0,Food,0.0,International,0.0,International,0,Food,0,Charente,0,which,0,and,0
Sevre,0,raises,0.0,Relief,0.0,which,0.0,which,0,Relief,0,Since,0,raises,0,set+up,0
Niortaise,0,money,0.0,International,0.0,raises,0.0,raises,0,International,0,1986,0,money,0,on,0
and,0,from,0.0,which,0.0,money,0.0,money,0,which,0,Rytasha,0,from,0,her,0
the,0,the,0.0,raises,0.0,from,0.0,from,0,raises,0,has,0,the,0,own,0
Charente,0,fiercely,0.0,money,0.0,the,0.0,the,0,money,0,broken+away+from,0,fiercely,0,with,0
Since,0,competitive,0.0,from,0.0,fiercely,0.0,fiercely,0,from,0,her,0,competitive,0,a,0
1986,0,matrons,0.0,the,0.0,competitive,0.0,competitive,0,the,0,guru,0,matrons,0,charity,0
Rytasha,0,of,0.0,fiercely,0.0,matrons,0.0,matrons,0,fiercely,0,and,0,of,0,called,0
has,0,Palm,0.0,competitive,0.0,of,0.0,of,0,competitive,0,set+up,0,Palm,0,Food,0
broken+away+from,1,Beach,0.0,matrons,0.0,Palm,0.0,Palm,0,matrons,0,on,0,Beach,0,Relief,0
her,0,and,0.0,of,0.0,Beach,0.0,Beach,0,of,0,her,0,and,0,International,0
guru,0,distributes,0.0,Palm,0.0,and,0.0,and,0,Palm,0,own,0,distributes,0,which,0
and,0,it,0.0,Beach,0.0,distributes,0.0,distributes,0,Beach,0,with,0,it,0,raises,0
set+up,1,to,0.0,and,0.0,it,0.0,it,0,and,0,a,0,to,0,money,0
on,1,the,0.0,distributes,0.0,to,0.0,to,0,distributes,0,charity,0,the,0,from,0
her,0,starving,0.0,it,0.0,the,0.0,the,0,it,0,called,0,starving,0,the,0
own,0,people,0.0,to,0.0,starving,0.0,starving,0,to,0,Food,0,people,0,fiercely,0
with,1,of,0.0,the,0.0,people,0.0,people,0,the,0,Relief,0,of,0,competitive,0
a,0,Bangladesh,0.0,starving,0.0,of,0.0,of,0,starving,0,International,0,Bangladesh,0,matrons,0
charity,0,Michael,0.0,people,0.0,Bangladesh,0.0,Bangladesh,0,people,0,which,0,Michael,0,of,0
called,0,Freeman,0.0,of,0.0,Michael,0.0,Michael,0,of,0,raises,0,Freeman,0,Palm,0
Food,0,the,0.0,Bangladesh,0.0,Freeman,0.0,Freeman,0,Bangladesh,0,money,0,the,0,Beach,0
Relief,0,solicitor,0.0,Michael,0.0,the,0.0,the,0,Michael,0,from,0,solicitor,0,and,0
International,0,who,0.0,Freeman,0.0,solicitor,0.0,solicitor,0,Freeman,0,the,0,who,0,distributes,0
which,0,advised,0.0,the,0.0,who,0.0,who,0,the,0,fiercely,0,advised,0,it,0
raises,1,the,0.0,solicitor,0.0,advised,0.0,advised,0,solicitor,0,competitive,1,the,0,to,0
money,0,members,0.0,who,0.0,the,0.0,the,0,who,0,matrons,0,members,0,the,0
from,0,on,0.0,advised,0.0,members,0.0,members,0,advised,0,of,0,on,0,starving,0
the,0,court,0.0,the,0.0,on,0.0,on,0,the,0,Palm,0,court,0,people,0
fiercely,0,action,0.0,members,0.0,court,0.0,court,0,members,0,Beach,0,action,0,of,0
competitive,0,said,0.0,on,0.0,action,0.0,action,0,on,0,and,0,said,0,Bangladesh,0
matrons,0,yesterday,0.0,court,0.0,said,0.0,said,0,court,0,distributes,0,yesterday,0,Michael,0
of,0,This,0.0,action,0.0,yesterday,0.0,yesterday,0,action,0,it,0,This,0,Freeman,0
Palm,0,will,0.0,said,0.0,This,0.0,This,0,said,0,to,0,will,0,the,0
Beach,0,cause,0.0,yesterday,0.0,will,0.0,will,0,yesterday,0,the,0,cause,0,solicitor,0
and,0,the,0.0,This,0.0,cause,0.0,cause,0,This,0,starving,1,the,0,who,0
distributes,1,most,0.0,will,0.0,the,0.0,the,0,will,0,people,0,most,0,advised,0
it,0,dreadful,0.0,cause,0.0,most,0.0,most,0,cause,0,of,0,dreadful,0,the,0
to,0,hardship,0.0,the,0.0,dreadful,0.0,dreadful,0,the,0,Bangladesh,0,hardship,0,members,0
the,0,From,0.0,most,0.0,hardship,0.0,hardship,0,most,0,Michael,0,From,0,on,0
starving,0,1940,0.0,dreadful,0.0,From,0.0,From,0,dreadful,0,Freeman,0,1940,0,court,0
people,0,to,0.0,hardship,0.0,1940,0.0,1940,0,hardship,0,the,0,to,0,action,0
of,0,1954,0.0,From,0.0,to,0.0,to,0,From,0,solicitor,0,1954,0,said,0
Bangladesh,0,he,0.0,1940,0.0,1954,0.0,1954,0,1940,0,who,0,he,0,yesterday,0
Michael,0,wrote,0.0,to,0.0,he,0.0,he,0,to,0,advised,0,wrote,0,This,0
Freeman,0,regularly,0.0,1954,0.0,wrote,0.0,wrote,0,1954,0,the,0,regularly,0,will,0
the,0,for,0.0,he,0.0,regularly,0.0,regularly,0,he,0,members,0,for,0,cause,0
