word,conv,word_10,label_10,word_22,label_22,word_5,label_5,word_21,label_21,word_1,label_1,word_8,label_8,word_13,label_13,word_2,label_2,word_18,label_18,word_16,label_16,word_24,label_24,word_14,label_14,word_11,label_11,word_9,label_9,word_4,label_4,word_7,label_7,word_6,label_6,word_25,label_25,word_19,label_19,word_12,label_12,word_20,label_20,word_17,label_17,word_3,label_3,word_15,label_15,word_23,label_23
be,0,personal,0,personal,0,personal,0,ranging,0,personal,0,web,1,elaborate,0,elaborate,0,an,0,of,0,and,0,for,0,an,0,elaborate,0,an,0,web,1,elaborate,1,elaborate,1,an,0,elaborate,1,fraudsters,0,an,1,the,0,of,0,elaborate,0
devastating,0,investors,0,investors,0,investors,0,from,0,investors,0,of,0,web,1,web,1,elaborate,1,fake,0,investor,0,the,0,elaborate ,1,web,1,elaborate,0,of,0,web,1,web,1,elaborate,1,web,1,spinning,1,elaborate,1,hottest,0,fake,0,web,1
resulting,0,to,0,to,0,to,0,personal,0,to,0,fake,0,of,0,of,0,web,1,websites,0,profiles,0,hottest,0,web ,1,of,0,web,1,fake,0,of,0,of,0,web,1,of,0,an,0,web,1,year,0,websites,0,of,0
in,1,tax,0,tax,0,tax,0,investors,0,tax,0,websites,0,fake,0,fake,0,of,0,fake,0,to,0,year,0,of,0,fake,0,of,0,websites,0,fake,0,fake,0,of,0,fake,0,elaborate,1,of,1,by,0,fake,0,fake,0
the,0,authorities,0,authorities,0,authorities,0,to,0,authorities,0,fake,0,websites,0,websites,0,fake,0,CVs,0,target,0,by,0,fake,0,websites,0,fake,0,fake,0,websites,0,websites,0,fake,0,websites,0,web,1,fake,0,a,0,CVs,0,websites,0
loss,1,The,0,The,0,The,0,tax,0,The,0,CVs,0,fake,0,fake,0,websites,0,and,0,a,0,a,0,websites,0,fake,0,websites,0,CVs,0,fake,0,fake,0,websites,0,fake,0,of,0,websites,0,huge,0,and,0,fake,0
of,0,impact,0,impact,0,impact,0,authorities,0,impact,0,and,0,CVs,0,CVs,0,fake,0,investor,0,gamut,1,huge,0,fake,0,CVs,0,fake,0,and,0,CVs,0,CVs,0,fake,0,CVs,0,fake,0,fake,0,margin,0,investor,0,CVs,0
life,0,can,0,can,0,can,0,The,0,can,0,investor,0,and,0,and,0,CVs,0,profiles,0,of,0,margin,0,CVs,0,and,0,CVs,0,investor,0,and,0,and,0,CVs,0,and,0,websites,0,CVs,0,providing,0,profiles,0,and,0
savings,0,be,0,be,0,be,0,impact,0,be,0,profiles,0,investor,0,investor,0,and,0,to,0,victims,0,providing,0,and,0,investor,0,and,0,profiles,0,investor,0,investor,0,and,0,investor,0,fake,0,and,0,dramatic,1,to,0,investor,0
and,0,devastating,0,devastating,0,devastating,0,can,0,devastating,0,to,0,profiles,0,profiles,0,investor,0,target,0,ranging,0,dramatic,1,investor,0,profiles,0,investor,0,to,0,profiles,0,profiles,0,investor,0,profiles,0,CVs,0,investor,0,testimony,0,target,0,profiles,0
in,0,resulting,0,resulting,0,resulting,0,be,0,resulting,0,target,0,to,0,to,0,profiles,0,a,0,from,0,testimony,1,profiles,0,to,0,profiles,0,target,0,to,0,to,0,profiles,0,to,0,and,0,profiles,0,of,0,a,0,to,0
some,0,in,0,in,0,in,0,devastating,0,in,0,a,0,target,0,target,0,to,0,gamut,0,personal,0,of,0,to,0,target,0,to,0,a,0,target,0,target,0,to,0,target,0,investor,0,to,0,how,0,gamut,0,target,0
cases,1,the,0,the,0,the,0,resulting,0,the,0,gamut,1,a,0,a,0,target,0,of,0,investors,0,how,0,target,0,a,0,target,0,gamut,0,a,0,a,0,target,0,a,0,profiles,0,target,0,much,0,of,0,a,0
suicide,0,loss,0,loss,0,loss,0,in,0,loss,0,of,0,gamut,0,gamut,0,a,0,victims,0,to,0,much,0,a,0,gamut,1,a,0,of,0,gamut,0,gamut,1,a,0,gamut,0,to,0,a,0,warmer,0,victims,0,gamut,0
2023,0,of,0,of,0,of,0,the,0,of,0,victims,0,of,0,of,0,gamut,0,ranging,0,tax,0,warmer,0,gamut,0,of,0,gamut,0,victims,0,of,0,of,0,gamut,1,of,0,target,0,gamut,0,and,0,ranging,0,of,0
smashes,1,life,0,life,0,life,0,loss,0,life,0,ranging,0,victims,0,victims,0,of,0,from,0,authorities,0,and,0,of,0,victims,0,of,0,ranging,0,victims,0,victims,0,of,0,victims,0,a,0,of,0,more,0,from,0,victims,0
record,0,savings,0,savings,0,savings,0,of,0,savings,0,from,0,ranging,0,ranging,0,victims,0,personal,0,2023,0,more,0,victims,0,ranging,0,victims,0,from,0,ranging,0,ranging,0,victims,0,ranging,0,gamut,1,victims,0,dangerous,0,personal,0,ranging,0
for,0,and,0,and,0,and,0,life,0,and,0,personal,0,from,0,from,0,ranging,0,investors,0,smashes,1,dangerous,0,ranging,0,from,0,ranging,0,personal,0,from,0,from,0,ranging,0,from,0,of,0,ranging,0,today's,0,investors,0,from,0
world,0,in,0,in,0,in,0,savings,0,in,0,investors,0,personal,0,personal,0,from,0,to,0,record,0,today's,0,from,0,personal,0,from,0,investors,0,personal,0,personal,0,from,0,personal,0,victims,0,from,0,climate,0,to,0,personal,0
s,0,some,0,some,0,some,0,and,0,some,0,to,0,investors,0,investors,0,personal,0,tax,0,for,0,climate,0,personal,0,investors,0,personal,0,to,0,investors,0,investors,0,personal,0,investors,0,ranging,0,personal,0,is,0,tax,0,investors,0
hottest,0,cases,0,cases,0,cases,0,in,0,cases,0,tax,0,to,0,to,0,investors,0,authorities,0,world,0,is,0,investors,0,to,0,investors,0,tax,0,to,0,to,0,investors,0,to,0,from,0,investors,0,from,0,authorities,0,to,0
year,0,suicide,0,suicide,0,suicide,0,some,0,suicide,0,authorities,0,tax,0,tax,0,to,0,2023,0,'s,0,from,0,to,0,tax,0,to,0,authorities,0,tax,0,tax,0,to,0,tax,0,personal,0,to,0,the,0,2023,0,tax,0
by,0,2023,0,2023,0,2023,0,cases,0,2023,0,2023,0,authorities,0,authorities,0,tax,0,smashes,1,hottest,0,the,0,tax,0,authorities,0,tax,0,2023,0,authorities,0,authorities,0,tax,0,authorities,0,investors,0,tax,0,cooler,0,smashes,1,authorities,0
huge,1,smashes,0,smashes,0,smashes,0,suicide,0,smashes,0,smashes,1,2023,0,2023,0,authorities,0,record,0,year,0,cooler,0,authorities,0,2023,0,authorities,0,smashes,1,2023,0,2023,0,authorities,0,2023,0,to,0,authorities,0,one,0,record,0,2023,0
margin,1,record,0,record,0,record,0,2023,0,record,0,record,0,smashes,1,smashes,1,2023,0,for,0,by,0,one,0,2023,0,smashes,1,2023,0,record,0,smashes,1,smashes,1,2023,0,smashes,1,tax,0,2023,0,in,0,for,0,smashes,1
Rapid,1,for,0,for,0,for,0,smashes,1,for,0,for,0,record,0,record,0,smashes,1,world,0,huge,0,in,0,smashes ,1,record,0,smashes,1,for,0,record,0,record,0,smashes,1,record,0,authorities,0,smashes,1,which,0,world,0,record,0
reduction,1,world,0,world,0,world,0,record,0,world,0,world,0,for,0,for,0,record,0,'s,0,margin,0,which,0,record,0,for,0,record,0,world,0,for,0,for,0,record,0,for,0,2023,0,record,1,human,0,'s,0,for,0
in,1,'s,0,'s,0,'s,0,for,0,'s,0,'s,0,world,0,world,0,for,0,hottest,0,Rapid,0,human,0,for,0,world,0,for,0,'s,0,world,0,world,0,for,0,world,0,smashes,1,for,0,civilisation,0,hottest,0,world,0
fossil,0,hottest,0,hottest,0,hottest,0,world,0,hottest,0,hottest,0,s,0,'s,0,world,0,year,0,reduction,0,civilisation,0,world,0,'s,0,world,0,hottest,0,'s,0,'s,0,world,0,'s,0,record,0,world,0,developed,0,year,0,'s,0
fuel,0,year,0,year,0,year,0,'s,0,year,0,year,0,hottest,0,hottest,0,'s,0,by,0,in,0,developed,0,'s,0,hottest,0,'s,0,year,0,hottest,0,hottest,0,'s,0,hottest,0,for,0,'s,0,The,0,by,0,hottest,0
burning,0,by,0,by,0,by,0,hottest,0,by,0,by,0,year,0,year,0,hottest,0,huge,0,fossil,0,The,0,hottest,0,year,0,hottest,0,by,0,year,0,year,0,hottest,0,year,0,world,0,hottest,0,planet,0,huge,0,year,0
urgently,0,huge,0,huge,0,huge,0,year,0,huge,0,huge,0,by,0,by,0,year,0,margin,0,fuel,0,planet,0,year,0,by,0,year,0,huge,0,by,0,by,0,year,0,by,0,'s,0,year,0,was,0,margin,0,by,0
needed,0,margin,0,margin,0,margin,0,by,0,margin,0,margin,0,huge,0,huge,1,by,0,Rapid,0,burning,0,was,0,by,0,huge,0,by,0,margin,0,huge,0,huge,0,by,0,huge,0,hottest,0,by,0,1,0,Rapid,0,huge,0
to,0,Rapid,0,Rapid,0,Rapid,0,huge,0,Rapid,0,Rapid,0,margin,0,margin,0,huge,0,reduction,0,urgently,0,1,0,huge,0,margin,0,huge,0,Rapid,0,margin,0,margin,0,huge,0,margin,0,year,0,huge,0,hotter,0,reduction,0,margin,0
preserve,1,reduction,0,reduction,0,reduction,0,margin,0,reduction,0,reduction,0,Rapid,0,Rapid,0,margin,0,in,0,needed,0,hotter,0,margin,0,Rapid,0,margin,0,reduction,0,Rapid,0,Rapid,0,margin,0,rapid,0,by,0,margin,0,in,0,in,0,Rapid,0
liveable,0,in,0,in,0,in,0,Rapid,0,in,0,in,0,reduction,0,reduction,0,Rapid,0,fossil,0,to,0,in,0,Rapid,0,reduction,0,Rapid,0,in,0,reduction,0,reduction,0,Rapid,0,reduction,0,huge,0,Rapid,0,2023,0,fossil,0,reduction,0
conditions,0,fossil,0,fossil,0,fossil,0,reduction,0,fossil,0,fossil,0,in,0,in,0,reduction,0,fuel,0,preserve,0,2023,0,reduction,0,in,0,reduction,0,fossil,0,in,0,in,0,reduction,0,in,0,margin,0,reduction,0,compared,0,fuel,0,in,0
say,0,fuel,0,fuel,0,fuel,0,in,0,fuel,0,fuel,0,fossil,0,fossil,0,in,0,burning,0,liveable,0,compared,0,in,0,fossil,0,in,0,fuel,0,fossil,0,fossil,0,in,0,fossil,0,Rapid,0,in,0,with,0,burning,0,fossil,0
scientists,0,burning,0,burning,0,burning,0,fossil,0,burning,0,burning,0,fuel,0,fuel,0,fossil,0,urgently,0,conditions,0,with,0,fossil,0,fuel,0,fossil,0,burning,0,fuel,0,fuel,0,fossil,0,fuel,0,reduction,0,fossil,0,the,0,urgently,0,fuel,0
as,0,urgently,0,urgently,0,urgently,0,fuel,0,urgently,0,urgently,0,burning,0,burning,0,fuel,0,needed,0,say,0,the,0,fuel,0,burning,0,fuel,0,urgently,0,burning,0,burning,0,fuel,0,burning,0,in,0,fuel,0,period,0,needed,0,burning,0
climate,0,needed,0,needed,0,needed,0,burning,0,needed,0,needed,0,urgently,0,urgently,0,burning,0,to,0,scientists,0,period,0,burning,0,urgently,0,burning,0,needed,0,urgently,0,urgently,0,burning,0,urgently,0,fossil,0,burning,0,before,0,to,0,urgently,0
damage,0,to,0,to,0,to,0,urgently,0,to,0,to,0,needed,0,needed,0,urgently,0,preserve,0,as,0,before,0,urgently,0,needed,0,urgently,0,to,0,needed,0,needed,0,urgently,0,needed,0,fuel,0,urgently,0,the,0,preserve,0,needed,0
deepens,1,preserve,0,preserve,0,preserve,0,needed,0,preserve,0,preserve,0,to,0,to,0,needed,0,liveable,0,climate,0,the,0,needed,0,to,0,needed,0,preserve,0,to,0,to,0,needed,0,to,0,burning,0,needed,0,mass,0,liveable,0,to,0
2023,0,liveable,0,liveable,0,liveable,0,to,0,liveable,1,liveable,0,preserve,0,preserve,0,to,0,conditions,0,damage,0,mass,0,to,0,preserve,0,to,0,liveable,0,preserve,0,preserve,0,to,0,preserve,0,urgently,0,to,0,burning,1,conditions,0,preserve,0
smashed,1,conditions,0,conditions,0,conditions,0,preserve,0,conditions,0,conditions,0,liveable,0,liveable,0,preserve,0,say,0,deepens,0,burning,0,preserve,0,liveable,0,preserve,0,conditions,0,liveable,0,liveable,0,preserve,0,liveable,0,needed,0,preserve,0,of,0,say,0,liveable,0
the,0,say,0,say,0,say,0,liveable,0,say,0,say,0,conditions,0,conditions,0,liveable,0,scientists,0,2023,0,of,0,liveable,0,conditions,0,liveable,0,say,0,conditions,0,conditions,0,liveable,0,conditions,0,to,0,liveable,0,fossil,0,scientists,0,conditions,0
record,0,scientists,0,scientists,0,scientists,0,conditions,0,scientists,0,scientists,0,say,0,say,0,conditions,0,as,0,smashed,1,fossil,0,conditions,0,say,0,conditions,0,scientists,0,say,0,say,0,conditions,0,say,0,preserve,0,conditions,0,fuels,0,as,0,say,0
for,0,as,0,as,0,as,0,say,0,as,0,as,0,scientists,0,scientists,0,say,0,climate,0,the,0,fuels,0,say,0,scientists,0,say,0,as,0,scientists,0,scientists,0,say,0,scientists,0,liveable,0,say,0,ignited,1,climate,0,scientists,0
the,0,climate,0,climate,0,climate,0,scientists,0,climate,0,climate,0,as,0,as,0,scientists,0,damage,0,record,0,ignited,1,scientists,0,as,0,scientists,0,climate,0,as,0,as,0,scientists,0,as,0,conditions,0,scientists,0,the,0,damage,1,as,0
hottest,0,damage,0,damage,0,damage,0,as,0,damage,0,damage,0,climate,0,climate,0,as,0,deepens,0,for,0,the,0,as,0,climate,0,as,0,damage,0,climate,0,climate,0,as,0,climate,0,say,0,as,0,climate,0,deepens,0,climate,0
year,0,deepens,0,deepens,0,deepens,0,climate,0,deepens,0,deepens,0,damage,0,damage,1,climate,0,2023,0,the,0,climate,0,climate,0,damage,0,climate,0,deepens,0,damage,0,damage,0,climate,0,damage,0,scientists,0,climate,0,crisis,0,2023,0,damage,0
by,0,2023,0,2023,0,2023,0,damage,0,2023,0,2023,0,deepens,0,deepens,0,damage,0,smashed,1,hottest,0,crisis,0,damage,0,deepens,0,damage,1,2023,0,deepens,0,deepens,0,damage,0,deepens,0,as,0,damage,0,The,0,smashed,1,deepens,0
a,0,smashed,0,smashed,0,smashed,0,deepens,0,smashed,0,smashed,1,2023,0,2023,0,deepens,0,the,0,year,0,The,0,deepens,0,2023,0,deepens,0,smashed,1,2023,0,2023,0,deepens,0,2023,0,climate,0,deepens,0,figure,0,the,0,2023,0
huge,1,the,0,the,0,the,0,2023,0,the,0,the,0,smashed,1,smashed,1,2023,0,record,0,by,0,figure,0,2023,0,smashed,1,2023,0,the,0,smashed,1,smashed,1,2023,1,smashed,1,damage,1,2023,0,is,0,record,0,smashed,1
margin,1,record,0,record,0,record,0,smashed,1,record,0,record,0,the,0,the,0,smashed,1,for,0,a,0,is,0,smashed ,1,the,0,smashed,1,record,0,the,0,the,0,smashed,1,the,0,deepens,0,smashed,1,very,0,for,0,the,0
providing,0,for,0,for,0,for,0,the,0,for,0,for,0,record,0,record,0,the,0,the,0,huge,0,very,0,the,0,record,0,the,0,for,0,record,0,record,1,the,0,record,0,2023,0,the,0,close,0,the,0,record,0
dramatic,1,the,0,the,0,the,0,record,0,the,0,the,0,for,0,for,0,record,0,hottest,0,margin,0,close,0,record,0,for,0,record,0,the,0,for,0,for,0,record,0,for,0,smashed,1,record,1,to,0,hottest,0,for,0
testimony,0,hottest,0,hottest,0,hottest,0,for,0,hottest,0,hottest,0,the,0,the,0,for,0,year,0,providing,0,to,0,for,0,the,0,for,0,hottest,0,the,0,the,0,for,0,the,0,the,0,for,0,the,0,year,0,the,0
of,0,year,0,year,0,year,0,the,0,year,0,year,0,hottest,0,hottest,0,the,0,by,0,dramatic,1,the,0,the,0,hottest,0,the,0,year,0,hottest,0,hottest,0,the,0,hottest,0,record,0,the,0,1,0,by,0,hottest,0
how,0,by,0,by,0,by,0,hottest,0,by,0,by,0,year,0,year,0,hottest,0,a,0,testimony,1,1,0,hottest,0,year,0,hottest,0,by,0,year,0,year,0,hottest,0,year,0,for,0,hottest,0,temperature,0,a,0,year,0
much,0,a,0,a,0,a,0,year,0,a,0,a,0,by,0,by,0,year,0,huge,0,of,0,temperature,0,year,0,by,0,year,0,a,0,by,0,by,0,year,0,by,0,the,0,year,0,target,0,huge,0,by,0
warmer,0,huge,0,huge,0,huge,0,by,0,huge,0,huge,1,a,0,a,0,by,0,margin,0,how,0,target,0,by,0,a,0,by,0,huge,0,a,0,a,0,by,0,a,0,hottest,0,by,0,set,0,margin,0,a,0
and,0,margin,0,margin,0,margin,0,a,0,margin,0,margin,0,huge,0,huge,0,a,0,providing,0,much,0,set,0,a,0,huge,1,a,0,margin,0,huge,0,huge,0,a,0,huge,0,year,0,a,0,by,0,providing,0,huge,1
more,0,providing,0,providing,0,providing,0,huge,0,providing,0,providing,0,margin,0,margin,0,huge,0,dramatic,1,warmer,0,by,0,huge,0,margin,0,huge,1,providing,0,margin,0,margin,0,huge,1,margin,0,by,0,huge,0,countries,0,dramatic,1,margin,0
dangerous,0,dramatic,1,dramatic,0,dramatic,0,margin,0,dramatic,0,dramatic,1,providing,0,providing,0,margin,0,testimony,0,and,0,countries,0,margin,0,providing,0,margin,0,dramatic,1,providing,0,providing,0,margin,0,providing,0,a,0,margin,0,in,0,testimony,1,providing,0
today,0,testimony,0,testimony,1,testimony,1,providing,0,testimony,1,testimony,1,dramatic,1,dramatic,1,providing,0,of,0,more,0,in,0,providing,0,dramatic,1,providing,0,testimony,0,dramatic,1,dramatic,1,providing,0,dramatic,1,huge,0,providing,0,Paris,0,of,0,dramatic,1
s,0,of,0,of,0,of,0,dramatic,0,of,0,of,0,testimony,0,testimony,1,dramatic,1,how,0,dangerous,0,Paris,0,dramatic ,1,testimony,1,dramatic,1,of,0,testimony,0,testimony,1,dramatic,1,testimony,0,margin,0,dramatic,1,in,0,how,0,testimony,0
cliamte,0,how,0,how,0,how,0,testimony,1,how,0,how,0,of,0,of,0,testimony,0,much,0,today's,0,in,0,testimony,0,of,0,testimony,0,how,0,of,0,of,0,testimony,1,of,0,providing,0,testimony,1,2015,0,much,0,of,0
is,0,much,0,much,0,much,0,of,0,much,0,much,0,how,0,how,0,of,0,warmer,0,climate,0,2015,0,of,0,how,0,of,0,much,0,how,0,how,0,of,0,how,0,dramatic,1,of,0,although,0,warmer,0,how,0
from,0,warmer,0,warmer,0,warmer,0,how,0,warmer,0,warmer,0,much,0,much,0,how,0,and,0,is,0,although,0,how,0,much,0,how,0,warmer,0,much,0,much,0,how,0,much,0,testimony,1,how,0,the,0,and,0,much,0
the,0,and,0,and,0,and,0,much,0,and,0,and,0,warmer,0,warmer,0,much,0,more,0,from,0,the,0,much,0,warmer,0,much,0,and,0,warmer,0,warmer,0,much,0,warmer,0,of,0,much,0,global,0,more,0,warmer,0
cooler,0,more,0,more,0,more,0,warmer,0,more,0,more,0,and,0,and,0,warmer,0,dangerous,0,the,0,global,0,warmer,0,and,0,warmer,0,more,0,and,0,and,0,warmer,0,and,0,how,0,warmer,0,temperature,0,dangerous,0,and,0
one,0,dangerous,0,dangerous,0,dangerous,0,and,0,dangerous,0,dangerous,0,more,0,more,0,and,0,today's,0,cooler,0,temperature,0,and,0,more,0,and,0,dangerous,0,more,0,more,0,and,0,more,0,much,0,and,0,would,0,today's,0,more,0
in,1,today,0,today,0,today,0,more,0,today,0,today's,0,dangerous,0,dangerous,0,more,0,climate,0,one,0,would,0,more,0,dangerous,0,more,0,today,0,dangerous,0,dangerous,0,more,0,dangerous,0,warmer,0,more,0,need,0,climate,0,dangerous,0
which,0,'s,0,'s,0,'s,0,dangerous,0,'s,0,climate,0,today's,0,today,0,dangerous,0,is,0,in,0,need,0,dangerous,0,today's,0,dangerous,0,'s,0,today,0,today's,0,dangerous,0,today's,0,and,0,dangerous,0,to,0,is,0,today,0
human,0,climate,0,climate,0,climate,0,today,0,climate,0,is,0,climate,0,'s,0,today,0,from,0,which,0,to,0,today ,1,climate,0,today,0,climate,0,'s,0,climate,0,today,0,climate,0,more,0,today,0,be,0,from,0,'s,0
civilisation,0,is,0,is,0,is,0,'s,0,is,0,from,0,is,0,climate,0,'s,0,the,0,human,0,be,0,'s,0,is,0,'s,0,is,0,climate,0,is,0,'s,0,is,0,dangerous,0,'s,0,consistently,0,the,0,climate,0
developed,1,from,0,from,0,from,0,climate,0,from,0,the,0,from,0,is,0,climate,0,cooler,0,civilisation,0,consistently,0,climate,0,from,0,climate,0,from,0,is,0,from,0,climate,0,from,0,today,0,climate,0,above,0,cooler,0,is,0
The,0,the,0,the,0,the,0,is,0,the,0,cooler,0,the,0,from,0,is,0,one,0,developed,0,above,0,is,0,the,0,is,0,the,0,from,0,the,0,is,0,the,0,'s,0,is,0,1,0,one,0,from,0
planet,0,cooler,0,cooler,0,cooler,0,from,0,cooler,0,one,0,cooler,0,the,0,from,0,in,0,The,0,1,0,from,0,cooler,0,from,0,cooler,0,the,0,cooler,0,from,0,cooler,0,climate,0,from,0,for,0,in,0,the,0
was,0,one,0,one,0,one,0,the,0,one,0,in,0,one,0,cooler,0,the,0,which,0,planet,0,for,0,the,0,one,0,the,0,one,0,cooler,0,one,0,the,0,one,0,is,0,the,0,the,0,which,0,cooler,0
1.48C,0,in,0,in,0,in,0,cooler,0,in,0,which,0,in,0,one,0,cooler,0,human,0,was,0,the,0,cooler,0,in,0,cooler,0,in,0,one,0,in,0,cooler,0,in,0,from,0,cooler,0,target,0,human,0,one,0
hotter,0,which,0,which,0,which,0,one,0,which,0,human,0,which,0,in,0,one,0,civilisation,0,1,0,target,0,one,0,which,0,one,0,which,0,in,0,which,0,one,0,which,0,the,0,one,0,to,0,civilisation,0,in,0
in,0,human,0,human,0,human,0,in,0,human,0,civilisation,0,human,0,which,0,in,0,developed,0,hotter,0,to,0,in,0,human,0,in,0,human,0,which,0,human,0,in,0,human,0,cooler,0,in,0,be,0,developed,0,which,0
2023,0,civilisation,0,civilisation,0,civilisation,0,which,0,civilisation,0,developed,0,civilisation,0,human,0,which,0,The,0,in,0,be,0,which,0,civilisation,0,which,0,civilisation,0,human,0,civilisation,0,which,0,civilisation,0,one,0,which,0,considered,0,The,0,human,0
compared,0,developed,0,developed,0,developed,0,human,0,developed,0,The,0,developed,0,civilisation,0,human,0,planet,0,2023,0,considered,0,human,0,developed,0,human,0,developed,0,civilisation,0,developed,0,human,0,developed,0,in,0,human,0,broken,0,planet,0,civilisation,0
with,0,The,0,The,0,The,0,civilisation,0,The,0,planet,0,The,0,developed,0,civilisation,0,was,0,compared,0,broken,0,civilisation,0,The,0,civilisation,0,The,0,developed,0,The,0,civilisation,0,The,0,which,0,civilisation,0,Scientists,1,was,0,developed,0
the,0,planet,0,planet,0,planet,0,developed,0,planet,0,was,0,planet,0,The,0,developed,0,1,0,with,0,Scientists,0,developed,0,planet,0,developed,0,planet,0,The,0,planet,0,developed,0,planet,0,human,0,developed,0,at,0,1,0,The,0
period,0,was,0,was,0,was,0,The,0,was,0,1,0,was,0,planet,0,The,0,hotter,0,the,0,at,0,The,0,was,0,The,0,was,0,planet,0,was,0,The,0,was,0,civilisation,0,The,0,the,0,hotter,0,planet,0
before,0,1,0,1,0,1,0,planet,0,1,0,hotter,0,1,0,was,0,planet,0,in,0,period,0,the,0,planet,0,1,0,planet,0,1,0,was,0,1,0,planet,0,1,0,developed,0,planet,0,EU,1,in,0,was,0
the,0,hotter,0,hotter,0,hotter,0,was,0,hotter,0,in,0,hotter,0,1,0,was,0,2023,0,before,0,EU,0,was,0,hotter,0,was,0,hotter,0,1,0,hotter,0,was,0,hotter,0,The,0,was,0,'s,0,2023,0,1,0
mass,0,in,0,in,0,in,0,1,0,in,0,2023,0,in,0,hotter,0,1,0,compared,0,the,0,'s,0,1,0,in,0,1,0,in,0,hotter,0,in,0,1,0,in,0,planet,0,1,0,Copernicus,0,compared,0,hotter,0
burning,0,2023,0,2023,0,2023,0,hotter,0,2023,0,compared,0,2023,0,in,0,hotter,0,with,0,mass,0,Copernicus,0,hotter,0,2023,0,hotter,0,2023,0,in,0,2023,0,hotter,0,2023,0,was,0,hotter,0,Climate,0,with,0,in,0
of,0,compared,0,compared,0,compared,0,in,0,compared,0,with,0,compared,0,2023,0,in,0,the,0,burning,0,Climate,0,in,0,compared,0,in,0,compared,0,2023,0,compared,0,in,0,compared,0,1,0,in,0,Change,0,the,0,2023,0
fossil,0,with,0,with,0,with,0,2023,0,with,0,the,0,with,0,compared,0,2023,0,period,0,of,0,Change,0,2023,0,with,0,2023,0,with,0,compared,0,with,0,2023,0,with,0,hotter,0,2023,0,Service,0,period,0,compared,0
fuels,0,the,0,the,0,the,0,compared,0,the,0,period,0,the,0,with,0,compared,0,before,0,fossil,0,Service,0,compared,0,the,0,compared,0,the,0,with,0,the,0,compared,0,the,0,in,0,compared,0,CCCS,0,before,0,with,0
ignited,1,period,0,period,0,period,0,with,0,period,0,before,0,period,0,the,0,with,0,the,0,fuels,0,CCCS,0,with,0,period,0,with,0,period,0,the,0,period,0,with,0,period,0,2023,0,with,0,said,0,the,0,the,0
the,0,before,0,before,0,before,0,the,0,before,0,the,0,before,0,period,0,the,0,mass,0,ignited,1,said,0,the,0,before,0,the,0,before,0,period,0,before,0,the,0,before,0,compared,0,the,0,it,0,mass,0,period,0
climate,0,the,0,the,0,the,0,period,0,the,0,mass,0,the,0,before,0,period,0,burning,0,the,0,it,0,period,0,the,0,period,0,the,0,before,0,the,0,period,0,the,0,with,0,period,0,was,0,burning,0,before,0
crisis,1,mass,0,mass,0,mass,0,before,0,mass,0,burning,0,mass,0,the,0,before,0,of,0,climate,0,was,0,before,0,mass,0,before,0,mass,0,the,0,mass,0,before,0,mass,0,the,0,before,0,likely,0,of,0,the,0
The,0,burning,0,burning,0,burning,0,the,0,burning,0,of,0,burning,0,mass,0,the,0,fossil,0,crisis,0,likely,0,the,0,burning,0,the,0,burning,0,mass,0,burning,0,the,0,burning,0,period,0,the,0,the,0,fossil,0,mass,0
figure,0,of,0,of,0,of,0,mass,0,of,0,fossil,0,of,0,burning,1,mass,0,fuels,0,The,0,the,0,mass,0,of,0,mass,0,of,0,burning,0,of,0,mass,1,of,0,before,0,mass,0,1,0,fuels,0,burning,0
is,0,fossil,0,fossil,0,fossil,0,burning,0,fossil,0,fuels,0,fossil,0,of,0,burning,0,ignited,1,figure,0,1,0,burning,0,fossil,0,burning,0,fossil,0,of,0,fossil,0,burning,0,fossil,0,the,0,burning,0,mark,0,ignited,1,of,0
very,0,fuels,0,fuels,0,fuels,0,of,0,fuels,0,ignited,1,fuels,0,fossil,0,of,0,the,0,is,0,mark,0,of,0,fuels,0,of,0,fuels,0,fossil,0,fuels,0,of,0,fuels,0,mass,0,of,0,will,0,the,0,fossil,0
close,1,ignited,1,ignited,1,ignited,0,fossil,0,ignited,1,the,0,ignited,1,fuels,0,fossil,0,climate,0,very,0,will,0,fossil,0,ignited,1,fossil,0,ignited,1,fuels,0,ignited,1,fossil,0,ignited,1,burning,0,fossil,0,be,0,climate,0,fuels,0
to,0,the,0,the,0,the,0,fuels,0,the,0,climate,0,the,0,ignited,1,fuels,0,crisis,0,close,0,be,0,fuels,0,the,0,fuels,0,the,0,ignited,1,the,0,fuels,0,the,0,of,0,fuels,0,passed,0,crisis,0,ignited,1
the,0,climate,0,climate,0,climate,0,ignited,1,climate,0,crisis,0,climate,0,the,0,ignited,1,The,0,to,0,passed,1,ignited ,1,climate,0,ignited,1,climate,0,the,0,climate,0,ignited,1,climate,0,fossil,0,ignited,1,for,0,The,0,the,0
1.5C,0,crisis,0,crisis,0,crisis,0,the,0,crisis,0,The,0,crisis,0,climate,0,the,0,figure,0,the,0,for,0,the,0,crisis,0,the,0,crisis,0,climate,0,crisis,0,the,0,crisis,0,fuels,0,the,0,the,0,figure,0,climate,0
temperature,0,The,0,The,0,The,0,climate,0,The,0,figure,0,The,0,crisis,0,climate,0,is,0,1,0,the,0,climate,0,The,0,climate,0,The,0,crisis,0,The,0,climate,0,The,0,ignited,1,climate,0,first,0,is,0,crisis,0
