docid,senid,word,conv,sentence
3,3_7,said,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,It,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,can,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,involve,1,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,tens,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,of,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,thousands,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,of,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,euros,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,in,1,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,one,0,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_7,case,1,Burkhard Mühl the overall head of the financial and economic crime unit at Europol saidIt can involve tens of thousands of euros in one case
3,3_8,They,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,also,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,warned,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,of,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,a,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,rise,1,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,in,1,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,bogus,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,boss,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,scams,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,with,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,fraudsters,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,spinning,1,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,an,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,elaborate,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,web,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,of,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,fake,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,websites,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,fake,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,CVs,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,and,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,inventor,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,profile,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,to,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,target,1,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,a,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,gamut,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,of,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,victims,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,ranging,1,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,from,1,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,personal,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,investors,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,to,1,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,tax,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_8,authorities,0,They also warned of a rise in bogus boss scams with fraudsters spinning an elaborate web of fake websites fake CVs and investor profiles to target a gamut of victims ranging from personal investors to tax authorities
3,3_9,The,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,impact,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,can,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,be,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,devastating,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,resulting,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,in,1,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,the,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,loss,1,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,of,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,life,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,savings,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,and,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,in,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,some,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,cases,1,The impact can be devastating resulting in the loss of life savings and in some cases suicide
3,3_9,suicide,0,The impact can be devastating resulting in the loss of life savings and in some cases suicide
4,4_1,2023,0,2023 smashes record for world 's hottest year by huge margin
4,4_1,smashes,1,2023 smashes record for world 's hottest year by huge margin
4,4_1,record,0,2023 smashes record for world 's hottest year by huge margin
4,4_1,for,0,2023 smashes record for world 's hottest year by huge margin
4,4_1,world,0,2023 smashes record for world 's hottest year by huge margin
4,4_1,s,0,2023 smashes record for world 's hottest year by huge margin
4,4_1,hottest,0,2023 smashes record for world 's hottest year by huge margin
4,4_1,year,0,2023 smashes record for world 's hottest year by huge margin
4,4_1,by,0,2023 smashes record for world 's hottest year by huge margin
4,4_1,huge,1,2023 smashes record for world 's hottest year by huge margin
4,4_1,margin,1,2023 smashes record for world 's hottest year by huge margin
4,4_2,Rapid,1,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,reduction,1,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,in,1,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,fossil,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,fuel,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,burning,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,urgently,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,needed,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,to,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,preserve,1,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,liveable,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,conditions,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,say,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,scientists,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,as,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,climate,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,damage,0,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_2,deepens,1,Rapid reduction in fossil fuel burning urgently needed to preserve liveable conditions say scientists as climate damage deepens
4,4_3,2023,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,smashed,1,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,the,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,record,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,for,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,the,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,hottest,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,year,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,by,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,a,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,huge,1,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,margin,1,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,providing,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,dramatic,1,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,testimony,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,of,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,how,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,much,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,warmer,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,and,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,more,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,dangerous,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,today,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,s,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,cliamte,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,is,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,from,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,the,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,cooler,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,one,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,in,1,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,which,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,human,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,civilisation,0,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_3,developed,1,2023 smashed the record for the hottest year by a huge margin providing dramatic testimony of how much warmer and more dangerous today 's climate is from the cooler one in which human civilisation developed
4,4_4,The,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,planet,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,was,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,1.48C,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,hotter,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,in,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,2023,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,compared,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,with,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,the,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,period,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,before,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,the,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,mass,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,burning,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,of,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,fossil,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,fuels,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,ignited,1,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,the,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,climate,0,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_4,crisis,1,The planet was 1.48C hotter in 2023 compared with the period before the mass burning of fossil fuels ignited the climate crisis 
4,4_5,The,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,figure,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,is,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,very,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,close,1,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,to,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,the,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,1.5C,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,temperature,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,target,1,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,set,1,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,by,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,countries,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,in,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,Paris,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,in,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,2015,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,although,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,the,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,global,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,temperature,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,would,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,need,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,to,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,be,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,consistently,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,above,1,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,1.5C,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,for,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,the,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,target,1,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,to,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,be,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,considered,0,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_5,broken,1,The figure is very close to the 1.5C temperature target set by countries in Paris in 2015 although the global temperature would need to be consistently above 1.5C for the target to be considered broken
4,4_6,Scientists,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,at,1,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,the,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,EU,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,s,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,Copernicus,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,Climate,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,Change,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,Service,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,CCCS,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,said,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,it,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,was,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,likely,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,the,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,1.5C,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,mark,1,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,will,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,be,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,passed,1,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,for,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,the,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,first,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,time,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,in,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,the,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,next,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,12,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_6,months,0,Scientists at the EU 's Copernicus Climate Change Service CCCS said it was likely the 1.5C mark will be passed for the first time in the next 12 months
4,4_7,The,0,The average temperature in 2023 was 0.17C higher than in 2016 the previous record year marking a very large increase in climate terms
