sentence_id,context,DEL,split,examples,10_fold
a98-fragment03_22,Amaldi astounded his group in October 1934 with his discovery that by slowing+down rather+than accelerating neutrons he could provoke intense nuclear reactions,FALSE,test,,
a98-fragment03_23,He held a chair in physics from 1937 until his retirement publishing more+than 150 papers on atomic and nuclear physics,FALSE,test,,
a98-fragment03_24,He was awarded honorary degrees by Algiers Glasgow and Oxford,FALSE,train,,7
a98-fragment03_25,He became a founder and active executive of the European Centre for Nuclear Research in Geneva,FALSE,test,,
a98-fragment03_26,I had the pleasure of two long talks last year with Professor Amaldi about his knowledge of what the German physicists were doing with their atoms during the war years,FALSE,test,,
a98-fragment03_27,Apart for his incongruously white hair Amaldi seemed to have the mental lucidity and expected energy of a man half his age,FALSE,test,,
a98-fragment03_28,His modesty considering his world-wide fame in his field was endearing,FALSE,test,,
a98-fragment03_29,I knew almost nothing about physics but we shared some jokes about the Rome telephone system,FALSE,test,,
a98-fragment03_30,In 1949 Amaldi wrote to the Italian prime minister asking for permission to produce and sell sealing+wax for letters so+that we may raise needed funds for our physics lab,FALSE,train,,3
a98-fragment03_31,The reply came from an under-secretary who said that the present funding was considered adequate and the commercial undertaking would be ill-advised,FALSE,test,,
a98-fragment03_32,It was signed by Giulio Andreotti the present prime minister,FALSE,test,,
a98-fragment03_1,George Armstrong Edoardo Amaldi born Carpaneto Piacentino September 5 1908 died Rome December 5 1989,FALSE,test,,
a9j-fragment01_2,Midwife at the birth of a state,TRUE,test,,
a9j-fragment01_3,THE INTIFADA is a people unarmed revolution against occupation,FALSE,test,,
a9j-fragment01_4,Its two main slogans repeated countless times in the directives issued by the underground leadership are freedom and independence,FALSE,train,,7
a9j-fragment01_5,It has employed a dual strategy to achieve these two objectives,TRUE,test,,
a9j-fragment01_6,First a comprehensive civil disobedience campaign was begun by which people severed or minimised all the contact points by which they were bound to the Israeli occupation authority,TRUE,test,,
a9j-fragment01_7,This campaign included resignations of Palestinian officials from public posts the boycott of Israeli goods and products and the refusal to pay taxes and fines,TRUE,test,,
a9j-fragment01_8,Partial and full strikes demonstrations sit-ins conventions all these have in fact only constituted the outer layer of an inner mechanism of civilian rebellion,TRUE,test,,
a9j-fragment01_9,The second and complementary part of the Intifada strategy concentrated on the construction of an indigenous national authority,TRUE,test,,
a9j-fragment01_10,As Israel authority was being lifted the population began creating an alternative authority of their own,FALSE,test,,
a9j-fragment01_11,Popular committees were established in villages refugee camps suburbs streets in fact in every community,FALSE,test,,
a9j-fragment01_12,Some headway was made in expanding self-sufficiency whether through utilising more land for agriculture developing home economies or encouraging local manufacturers and products,TRUE,test,,
a9j-fragment01_13,Villages and refugee camps were thus being developed into liberated or independent areas if not militarily then at+least psychologically politically and infrastructurally,FALSE,test,,
a9j-fragment01_14,Bloody clashes would occur whenever armoured units raided these villages storming through makeshift defensive road+blocks and responding to rocks being thrown with live bullets and tear+gas but no sooner would these army units be gone than authority would revert to the village residents,FALSE,test,,
a9j-fragment01_15,Palestinian flags would be raised on minarets and church spires road+blocks would again be erected and life in all its aspects would once+again be run by the local leadership,FALSE,test,,
a9j-fragment01_16,The structure of the developing national authority has been both diffuse enough to prevent it from being destroyed by any one single sweep of arrests there have been more+than 50 arrests since the Intifada outbreak and coherent enough to allow for the existence of a unified resistance strategy,TRUE,train,,5
a9j-fragment01_17,While the entire network of popular committees local institutions and the general public constitute the field commanders in the battle of civilian disobedience and of constructing a political infrastructure a rotating Unified National Command acts in the role of field-general issuing a bi-monthly directive outlining policy and determining specific resistance programmes,TRUE,test,,
a9j-fragment01_18,A high level of mobility in the structure allows for continuous interchange of roles and ideas and retains for the Unified National Command the closeness to grass roots that is required to make it truly reflect people wishes and sentiments,TRUE,test,,
a9j-fragment01_19,THIS expanded network of popular committees and institutions making+up the Unified leadership is infused by tens of thousands of activists who belong to or identify with the different factions of the PLO,FALSE,test,,
a9j-fragment01_20,In effect therefore the PLO exists at all levels of organisation within the occupied territories,FALSE,test,,
a9j-fragment01_21,Thus the Palestinian national movement both inside and outside the occupied territories is an organic whole,FALSE,test,,
a9j-fragment01_22,The pattern of the Intifada has been cyclical,FALSE,test,,
a9j-fragment01_23,Thrusts of resistance mass demonstrations resignations tax rebellions etc would come in crests,TRUE,test,,
a9j-fragment01_24,The pattern is determined by a wide variety of factors including what the Israeli army does,FALSE,test,,
a9j-fragment01_25,But the relation is complex not uni-directional,FALSE,test,,
a9j-fragment01_26,Harsh measures putting an entire community under an absolute curfew for a continuous lengthy period of time demolishing homes uprooting olive or citrus trees physical intimidation and terror tactics employed by raiding army units shooting killing cutting+off water+supplies or electricity and telephone links to villages or towns mass arrests intimidatory interrogation techniques can either create a temporary lull or activate an eruption,TRUE,train,,7
a9j-fragment01_27,The army never knows which it will be,FALSE,test,,
a9j-fragment01_28,It is as+if it is walking through a minefield,TRUE,test,,
a9j-fragment01_29,The wave-like pattern of the Intifada its pains and sufferings are all reminiscent of the process of birth,TRUE,test,,
a9j-fragment01_30,The metaphor is apt as Palestinians regard themselves as engaging in a process of giving birth to their independent Palestinian state,TRUE,test,,
a9j-fragment01_31,Through their revolution the masses are both mother and midwife to the birth of this state,TRUE,test,,
a9j-fragment01_32,The Intifada is the midwife of freedom,TRUE,test,,
a9j-fragment01_33,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,TRUE,train,,5
a9j-fragment01_34,The struggle reflects a revolution in mass consciousness by which people have come to realise that ideas and aspirations must be embodied in manifest acts if reality is to be changed,FALSE,test,,
a9j-fragment01_35,Thus wherever one looks one finds people engaged in the construction of the blocks that will make+up the Palestinian state,TRUE,test,,
a9j-fragment01_36,It is a conscious effort,FALSE,test,,
a9j-fragment01_37,The masses are being engaged in the craft of state-masonry,TRUE,test,,
a9j-fragment01_38,In this process of state building many stages have been covered,TRUE,test,,
a9j-fragment01_39,The Declaration of Independence issued by the Palestine National Council PNC on November 15 last year constitutes a major landmark along this road,TRUE,test,,
a9j-fragment01_40,Its significance lies in its double message that the aim of the Palestinian struggle is the establishment of Palestinian independence and that this independence is regarded as being not at Israel expense,FALSE,test,,
a9j-fragment01_41,This has been a constant theme of Intifada policy that we wish to build Palestine not to destroy Israel that we wish to achieve freedom for our people not to deprive others Israelis of it that we wish to protect and save lives ours not to endanger the lives of others Israelis,TRUE,test,,
a9j-fragment01_42,In one of several Intifada leaflets written in Hebrew and addressed to the Israeli soldiers on duty in the occupied territories the message was repeated Soldier go home,FALSE,test,,
a9j-fragment01_43,Return to your family and children,FALSE,test,,
a9j-fragment01_44,Be with them in peace so+that we may remain with our family and children in peace,FALSE,test,,
a9j-fragment01_45,We do not wish to harm you or your state,FALSE,test,,
a9j-fragment01_46,We wish to be unharmed in our own state,FALSE,test,,
a9j-fragment01_47,How can the process of state building be developed,TRUE,test,,
a9j-fragment01_48,If the PNC Declaration of Independence constituted a major landmark in this process the time has come to embark on another major step that of declaring the setting+up of a state or government structure,TRUE,test,,
a9j-fragment01_49,AN ESCALATION of the Intifada in this direction would serve two purposes at+once,FALSE,test,,
a9j-fragment01_50,First it would consolidate the structures of the developing national authority which is competing to replace the occupation authority,TRUE,test,,
a9j-fragment01_51,Second it would consolidate the image and essence of the Intifada as a constructive not a destructive force,FALSE,train,,4
a9j-fragment01_52,Naturally to embark on such a step is not necessarily to succeed immediately in realising it,FALSE,test,,
a9j-fragment01_53,Rather it is a challenge,FALSE,test,,
a9j-fragment01_54,It will be a further challenge to Israel occupation conceived in the image of earlier challenges of the Intifada,TRUE,test,,
a9j-fragment01_55,But it will also be a challenge to us Palestinians summoning us to work more energetically towards the idea fulfilment,FALSE,test,,
a9j-fragment01_56,It would be a natural extension of the Intifada dual strategy towards disengagement from Israel and the corresponding process of state building,TRUE,test,,
a9j-fragment01_57,It would further naturalise and legitimise the evolving skeletal form of Palestinian independence,TRUE,train,,8
a9j-fragment01_58,It would provide the multitudinous popular committees and activities with a more advanced form of organisation and structure,TRUE,test,,
a9j-fragment01_59,It would enable better planning and performance,FALSE,test,,
a9j-fragment01_60,It would maximise civilian tactics of resistance and defuse the natural potential for violence containing and eventually eliminating the marginal but intrusive phenomenon of collaborator activation by Israeli security authorities and collaborator execution by local Palestinians,TRUE,test,,
a9j-fragment01_61,It would create a further fact that would put Israel on the spot,FALSE,test,,
a9j-fragment01_62,Israel reaction however hostile could only further our cause,TRUE,test,,
a9j-fragment01_63,Arresting or deporting the tens of thousands of Palestinian professionals who would be employed in perfectly apolitical harmless and humanitarian jobs can only further isolate the Israeli Government,FALSE,test,,
a9j-fragment01_64,Half-way measures can only imply half-way success,FALSE,test,,
a9j-fragment01_65,A modus+vivendi would also imply success,FALSE,test,,
a9j-fragment01_66,In+general our policy should be to proceed with building our state block by block without waiting to be given a gift of it through negotiations,TRUE,test,,
a9j-fragment01_67,We should regard negotiations rather as the means by which we could establish formal agreements between our state and Israel,FALSE,test,,
a9j-fragment01_68,Such agreements can range from the issue of borders to the issue of free wave-lengths for our future television and radio networks,FALSE,train,,3
a9j-fragment01_69,In the meantime we have the capacity to bring coherence and organisation to a whole range of activities further consolidating the institutional linkage between the people in the occupied state and the PLO leadership,FALSE,train,,2
a9j-fragment01_70,Entire departments can be set+up in health foreign affairs agriculture trade finance education justice religion information and social welfare,FALSE,train,,4
a9j-fragment01_71,A pyramid administrative structure establishing links from popular committees in villages right up+to the Executive Committee of the PLO in its capacity as a Cabinet can be established,TRUE,test,,
a9j-fragment01_72,During the Intifada the people have been engaged in building the side walls,TRUE,test,,
a9j-fragment01_73,A government would provide the roof which would bring these walls together,TRUE,test,,
a9j-fragment01_74,It would add another necessary touch in the process of creating a Palestinian home,TRUE,test,,
a9j-fragment01_75,Sari Nusseibeh a leading Palestinian intellectual is professor of philosophy at Bir Zeit the West Bank university closed by the Israelis early last year,FALSE,test,,
a9j-fragment01_76,His ideas are widely influential among Palestinians,FALSE,test,,
a9j-fragment01_77,Nusseibeh,FALSE,test,,
a9j-fragment01_1,The Palestinian national movement inside and outside the occupied territories is an organic whole PHOTOGRAPH DAVID SILLITOE,FALSE,test,,
aa3-fragment08_2,The day thrift turned into a nightmare,FALSE,test,,
aa3-fragment08_3,By Daniel John,FALSE,train,,3
aa3-fragment08_4,GEORGE Tyson is not a gambling man nor does he take unnecessary risks,FALSE,test,,
aa3-fragment08_5,He does n't smoke or drink and even+if he wanted to two heart+attacks and a by-pass operation have made the decision for him,FALSE,test,,
aa3-fragment08_6,By his own account Mr Tyson is thrifty and states quite proudly that neither he or his wife Rosie are a burden on any form of social or government support,FALSE,test,,
aa3-fragment08_7,But that is why at the age of 68 Mr Tyson is not enjoying what he had hoped would be a comfortable retirement,FALSE,test,,
aa3-fragment08_8,"A life of saving had by 1985 given them a small nest-egg of £15,000 on which the interest would help supplement their pensions",FALSE,test,,
aa3-fragment08_9,To the Tysons that meant nothing extravagant just an extra £135 a month to make life at home in South Ruislip Middlesex easier,FALSE,test,,
aa3-fragment08_10,That money was invested as might be expected of the Tysons,FALSE,test,,
aa3-fragment08_11,And for three years it earned its return every month,FALSE,test,,
aa3-fragment08_12,Until one morning in June 1988 when George Tyson turned+on the radio to hear a small investment business called Barlow Clowes had collapsed,FALSE,test,,
aa3-fragment08_13,It was about 8.30am and I was just getting dressed when it came over on the news said Mr Tyson a former clerk of works at Harrow council London,FALSE,test,,
aa3-fragment08_14,"Investors in Barlow Clowes since 1985 the Tysons had orginally put £10,000 into the UK fund and £5,000 in Gibraltar-based Barlow Clowes International BCI",FALSE,test,,
aa3-fragment08_15,"Fate determined that a short while before the businesses failed they transferred the £10,000 to BCI because+of the better returns being offered",FALSE,test,,
aa3-fragment08_16,In the days that followed the Tysons found that they and 18 other investors had been the victims of a financial crash of global proportions,FALSE,test,,
aa3-fragment08_17,Of the £190million invested in both funds BCI investors faced a shortfall of up+to £100million,FALSE,test,,
aa3-fragment08_18,After the initial shock and disbelief the Tysons grew angry at the advisers who convinced them about Barlow Clowes at the Midland bank manager who gave verbal assurances of its security at the regulatory authorities responsible for the investment community and at the Department of Trade and Industry which allowed the company to trade,FALSE,test,,
aa3-fragment08_19,I felt it was so safe they were so professional said Mr Tyson,FALSE,test,,
aa3-fragment08_20,I feel appalled by the way these professional guardians have treated us,FALSE,test,,
aa3-fragment08_21,If you were a gambling man it would not affect you it would just be lost,FALSE,test,,
aa3-fragment08_22,But this was not a gamble,FALSE,test,,
aa3-fragment08_23,Like so many investors Mr Tyson found himself having to go+back to work to ease the financial strain he had hoped to avoid,FALSE,test,,
aa3-fragment08_24,Ironically it was the Government which he partly blamed for the affair that gave him the chance to return to work after retirement,FALSE,test,,
aa3-fragment08_25,A change in the tax rules affecting pensions was shortly followed by a job with the Department of Environment Property Services Agency a post which carries+through him to March and may see him stay until he is 70,FALSE,test,,
aa3-fragment08_26,Putting it as politely as he can Mr Tyson said the whole affair encouraged him to return to paid employment,FALSE,test,,
aa3-fragment08_27,I had n't planned to work at+all,FALSE,test,,
aa3-fragment08_28,And like all of the other investors he and his wife were in a quandry,FALSE,test,,
aa3-fragment08_29,They wanted to do something but felt powerless,FALSE,test,,
aa3-fragment08_30,Pursuing legal action would have cost them money they did n't have unless it meant selling their house which was not an option but doing nothing left them with the feeling that justice was n't being done,FALSE,test,,
aa3-fragment08_31,So they compromised and gave £100 to the Barlow Clowes Investors Group which was formed last July to represent the investors interests and co-ordinate the fight for compensation,FALSE,test,,
aa3-fragment08_32,That says Mr Tyson has been their only blessing,FALSE,test,,
aa3-fragment08_33,They are dedicated people who clearly know what they are talking about and have guided us through it,FALSE,test,,
aa3-fragment08_34,Those people are victims too but they have certainly kept us together,FALSE,test,,
aa3-fragment08_35,That aside the last year has brought little respite from their own very personal crisis,FALSE,test,,
aa3-fragment08_36,The Tysons have yet to see any cash payment from the liquidators who have been winding+up BCI affairs,FALSE,test,,
aa3-fragment08_37,What little money has been recovered remains the subject of a legal tussle in the courts which may yet take months to resolve,FALSE,test,,
aa3-fragment08_38,"They have been told that their claim may only amount to around £11,000 of their £15,000 as capital gains tax is likely to be deducted from the total",FALSE,test,,
aa3-fragment08_39,But until they get+back any money the Tysons find themselves in the position of the gambler who gambled all and lost,FALSE,test,,
ahb-fragment51_2,Property Do n't let+in yourself for trouble Choosing the right agent is essential if you want to rent your property,FALSE,test,,
ahb-fragment51_3,Francesca Simon describes some of the pitfalls and how to avoid them,FALSE,train,,1
ahb-fragment51_4,By FRANCESCA SIMON,FALSE,test,,
ahb-fragment51_5,DEBBIE ADAMS had to let her East End terrace+house in London in a hurry when her husband was re-located to Ireland with two months notice,FALSE,test,,
ahb-fragment51_6,She went to a local letting agency Landlords of 41 Roman Road Bethnal Green London E2 who found a tenant that day,FALSE,test,,
ahb-fragment51_7,She also employed Landlords to manage the let,FALSE,test,,
ahb-fragment51_8,As is common practice Landlords kept the tenant deposit of £650 and told Debbie they would take their entire fee of £881 up+front so she expected no rent for the first month,FALSE,test,,
ahb-fragment51_9,But July also passed without Debbie receiving any money,FALSE,test,,
ahb-fragment51_10,I phoned and said Where 's the money and was told there were problems with the book-keeper who would be coming+in to sort+out it says Debbie,FALSE,test,,
ahb-fragment51_11,But nothing happened and I never heard from them,FALSE,test,,
ahb-fragment51_12,She repeatedly phoned Landlords but was either unable to get an answer or told that manager Howard Keizner was unavailable,FALSE,test,,
ahb-fragment51_13,Finally after the third month passed with no rent received Debbie phoned the tenants asked them to pay her directly and sent Landlords a recorded-delivery letter which was returned and finally one by ordinary post stating that Landlords were no+longer employed as the managing agents,FALSE,test,,
ahb-fragment51_14,"Because they had n't done any management Debbie felt Landlords were entitled only to the 10 per+cent tenant-finding fee and therefore owed her £2,400 3 months rent plus the deposit",FALSE,test,,
ahb-fragment51_15,In December 1991 she sued,FALSE,test,,
ahb-fragment51_16,"Landlords did n't acknowledge the writ so in January Debbie solicitor requested a judgment in default for the full amount plus interest and court fees a total of £2,453.24",FALSE,test,,
ahb-fragment51_17,"Just before the court was due to hear the request her solicitor received a cheque for £2,400",FALSE,test,,
ahb-fragment51_18,They had n't paid the interest and court fees but we got+back every single penny they owed,FALSE,test,,
ahb-fragment51_19,We were lucky says Debbie Adams,FALSE,test,,
ahb-fragment51_20,Howard Keizner of Landlords said There were a lot of complications with this particular letting and management,FALSE,train,,8
ahb-fragment51_21,But he declined further comment,FALSE,test,,
ahb-fragment51_22,Last week he promised to supply us with a written explanation of the way his company had treated Debbie but it never arrived,FALSE,test,,
ahb-fragment51_23,Yusuf and Shabira Gulamali were less fortunate,FALSE,test,,
ahb-fragment51_24,"They lost over £4,000 dealing with two letting agencies which closed+down without paying them the rent and tenants deposit owed on their Wembley flat",FALSE,test,,
ahb-fragment51_25,They hired the first agent Digs of Oxford Street to manage as+well+as to let their flat,FALSE,test,,
ahb-fragment51_26,The Gulamalis received their rent for the first three months then nothing for four months and were told the computer was broken the accounts were being moved the cheque was in the post and+so+on,FALSE,test,,
ahb-fragment51_27,"After four months they closed+down owing us £3,500 says Shabira",FALSE,test,,
ahb-fragment51_28,Together with some other clients we took the owner to court but he escaped to Spain,FALSE,test,,
ahb-fragment51_29,The second time round they dealt with R. and B. Lettings in London NW10 who they instructed just to find a tenant,FALSE,test,,
ahb-fragment51_30,The Gulamalis never received the agreement form the tenants deposit or the first month rent,FALSE,test,,
ahb-fragment51_31,Finally we went to the office and they gave us a cheque which bounced,FALSE,test,,
ahb-fragment51_32,The offices of R and B. Lettings are now up for sale,FALSE,train,,7
ahb-fragment51_33,Anyone can set+up a letting agency says David Galsworthy Vice President of the National Association of Estate+Agents,FALSE,test,,
ahb-fragment51_34,They come and go so it pays to deal with a member of a professional body such+as the NAEA the Royal Institute of Chartered Surveyors or the Incorporated Society of Valuers and Auctioneers,FALSE,test,,
ahb-fragment51_35,In+case+of a dispute you can complain to the professional body and members are bonded which means that deposits and rent are covered in+case+of fraud or dishonesty,TRUE,test,,
ahb-fragment51_36,If you are thinking of letting your property the following points will help to safeguard your interests,FALSE,test,,
ahb-fragment51_37,Ask any agency you are considering using if they are a member of one of the above professional associations,FALSE,test,,
ahb-fragment51_38,If in doubt ask to see proof of their membership,FALSE,test,,
ahb-fragment51_39,If in+addition+to finding a tenant the agency is managing the let you should be paid every month less a tenant-finding fee of between two and four weeks rent,FALSE,test,,
ahb-fragment51_40,The agency will keep the tenant deposit until the tenant leaves,FALSE,test,,
ahb-fragment51_41,If the letting agent is not managing the flat the tenant deposit should be given to the owner immediately,FALSE,test,,
ahb-fragment51_42,Expect to pay a management fee of up+to 15 per+cent,FALSE,test,,
ahb-fragment51_43,Some agencies deduct it every month others want it all up+front so shop+around,FALSE,test,,
ahb-fragment51_44,If the owner is abroad the agent will also collect tax at the standard rate of 25 per+cent which will be deducted from your monthly rent cheque,FALSE,test,,
ahb-fragment51_45,Letting agencies should never charge tenants a finder fee although according+to Galsworthy many agencies do,FALSE,test,,
ahb-fragment51_46,It 's not ethical as they are acting for the landlord he says,FALSE,test,,
ahb-fragment51_47,The self-regulating NAEA has 10 members of which 2 also do letting and management,FALSE,test,,
ahb-fragment51_48,But Galsworthy believes there is a clear need for the licensing of all letting agents,FALSE,test,,
ahb-fragment51_49,We want everyone to be licensed but the Government did n't think it necessary,FALSE,test,,
ahb-fragment51_50,Section 22 of the 1979 Estate+Agents Act dealing with bonding licensing and standards of competency has not been brought+in,FALSE,test,,
ahb-fragment51_51,But we must have a common code and we must have licensing he said,FALSE,test,,
ahb-fragment51_1,Until then owners and tenants beware,FALSE,test,,
ahc-fragment60_2,Travel Copse and robbers Christopher Somerville sees how woodland has usurped the ancient cattle thieves of the Cheviot Hills,TRUE,train,,1
ahc-fragment60_3,By CHRISTOPHER SOMERVILLE,FALSE,test,,
ahc-fragment60_4,WHEN a Charlton chief sat+down to dinner in times gone+by and found a spur on the table where his meal should have been he knew the cupboard was bare once+more,FALSE,test,,
ahc-fragment60_5,His wife was telling him to saddle+up and steal a fresh batch of cattle from his neighbour herds,FALSE,train,,3
ahc-fragment60_6,The families of North Tynedale in westernmost Northumberland Charltons and Robsons Milburns and Dodds were never slow to lay hands on each+other property in the lawless old days,FALSE,test,,
ahc-fragment60_7,Here where the Scottish border ran across the Cheviot Hills far from civilisation reiving or cattle-thieving was a way of life,FALSE,test,,
ahc-fragment60_8,Remoteness is still the keynote of this region but a Charlton reiving party would be hard put to it these days to work+up a good gallop along the upper reaches of the North Tyne River,FALSE,test,,
ahc-fragment60_9,Since 1926 the western fringes of the Cheviots have been planted with 250 square miles of close-packed conifers while in their depths sprawl the seven miles of the Kielder Water reservoir Europe largest man-made lake,FALSE,test,,
ahc-fragment60_10,I found it hard to picture what kind of landscape those statistics might have shaped until I opened the Ordnance Survey map to find half of it coloured green with a great blue stain in the centre,FALSE,test,,
ahc-fragment60_11,Kielder Water is beautiful and the Kielder trees formidably impressive in their domination of the hills,FALSE,test,,
ahc-fragment60_12,But by the time I had turned off the road from Bellingham at Kielder village and driven up the bumpy Forest Drive to East Kielder Farm I was longing for the sight of something other+than water and trees,FALSE,test,,
ahc-fragment60_13,Relief was at hand,FALSE,test,,
ahc-fragment60_14,The farm stands on a spur of moorland on the northern edge of the forest and within 10 minutes I had turned my back on the corduroy battalions of trees and was striding under a still cloudy sky over tussocks of rush and coarse grass with my face to the long bare shoulders of open hillside that flank the winding shallows of the East Kielder Burn,TRUE,test,,
ahc-fragment60_15,The footpath that runs with the burn is not one of those carefully waymarked and leafleted by the Forestry+Commission,FALSE,test,,
ahc-fragment60_16,There are few attractions for the Kielder tourist here,FALSE,test,,
ahc-fragment60_17,The burn threads a wild and inhospitable crevice of the hills where the wind blows cold and the sense of isolation grows with each lonely mile,FALSE,test,,
ahc-fragment60_18,Walking here you leave the 20th century behind on the outskirts of the forest and enter the reconstructed emptiness in which the reivers and cross-border raiders of the past could operate unhindered,TRUE,test,,
ahc-fragment60_19,I squelched across tiny burns running in black channels of peat and stood looking down from the hillside on+to the grey roofs of Scaup Farm,FALSE,test,,
ahc-fragment60_20,The hollow barking of a dog came from one of the stone sheds but there was no sign of life around the buildings,FALSE,test,,
ahc-fragment60_21,Scaup must be just+about the loneliest farm in England tucked down in the shelter of the hills with Kielder Forest dark mass blocking its southward view and the narrowing valley of the burn filling half the sky to the north,FALSE,test,,
ahc-fragment60_22,The East Kielder Burn divides here into Scaup Burn and White Kielder Burn,FALSE,test,,
ahc-fragment60_23,I dropped down the hill to ford White Kielder upstream of the ruined farmstead of Kielder Head where a line of stunted alders shaggy with lichen leaned over their leafless reflections in the peat-brown water,TRUE,test,,
ahc-fragment60_24,Spring comes late to this windbitten and rain-soaked valley,FALSE,test,,
ahc-fragment60_25,But there were new-born lambs in the sheep+pens of Scaup and a cheery Hello now from the farmer and his wife tending them,FALSE,test,,
ahc-fragment60_26,Those were the last human voices I heard all day,FALSE,test,,
ahc-fragment60_27,No-one lives up here in the cleft of the White Kielder Burn,FALSE,test,,
ahc-fragment60_28,The rough land is altogether too harsh and unyielding giving sustenance only to sheep and to the conifers high on the flanks of East Kielder Moor and Grey Mares Knowe immense sweeps of hillside to right and left of the valley,FALSE,test,,
ahc-fragment60_29,The footpath on the left bank of the burn was little better than a sheep track but there were clues to its former importance as a droving road over the hills to Byrness in Redesdale,FALSE,test,,
ahc-fragment60_30,Large boulders stood+out beside the path as grey blobs in the featureless sheets of pale grass and flat stones had been placed as bridges across the burns their backs hollowed by the tread of feet through the centuries,TRUE,test,,
ahc-fragment60_31,Following these now disregarded signs of past activity along the old path I traversed the hillside and came+down to a crumbling stone sheepfold with the roofless remains of a shepherd hut built into one wall,FALSE,test,,
ahc-fragment60_32,The tiny single room was jammed with the mossy timbers of disused sheep+pens but the little iron fire grate that once warmed the hardy men who worked here was still set in the foot of the hut tottering gable end and the massive stone lintel had not yet fallen from its place above the doorway,FALSE,test,,
ahc-fragment60_33,A dipper flew up from the burn as I emerged from the hut his white breast flashing as he darted downstream,FALSE,test,,
ahc-fragment60_34,Somewhere ahead in the crags of Kielderhead Moor a hawk was whistling a piercing sound in the lonely valley overlain for a few heart-stopping moments by the snarl of a jet,TRUE,test,,
ahc-fragment60_35,That jarring manifestation of furious technology seemed as+as remote and ridiculous a dream as silence settled down on Kielderhead and the hawk whistle came+down from the moors,TRUE,test,,
ahc-fragment60_36,The valley of the White Kielder Burn steepened again as I trudged north its curves tightening,FALSE,test,,
ahc-fragment60_37,Now the path ran through heather high above the burn past circular sheepfolds long disused and over the stony beds of side streams where the grass hung smooth and inviting concealing ankle-breaking drops,FALSE,test,,
ahc-fragment60_38,A mile above the shepherd hut the hillsides ceased their upward rolling and curved together to form a dead-end valley of broad-breasted slopes five miles from the nearest tarmac road hidden deep in the folds of the moors,TRUE,train,,6
ahc-fragment60_39,The old drover road turned aside here and climbed under the rock faces of White Crags to continue its lonely course over Girdle Fell and down into Redesdale,FALSE,test,,
ahc-fragment60_40,I could have gone with it giving myself four blissful miles of upland walking followed by as many miserable hours of fruitless searching for return transport to East Kielder Farm,FALSE,test,,
ahc-fragment60_41,Instead I lay+back in the heather and savoured the trickle of the burn and the crisp smell of peat-laden ground,TRUE,test,,
ahc-fragment60_42,Not a sign of spring had yet penetrated this secret valley but another month would put that right,FALSE,train,,7
ahc-fragment60_1,There were five miles of return tramping to face but they too could wait awhile,FALSE,test,,
ahc-fragment61_2,Travel A pilgrimage sans progress Elisabeth de Stroumillo potters round Poitou,FALSE,test,,
ahc-fragment61_3,By ELISABETH DE STROUMILLO,FALSE,test,,
ahc-fragment61_4,PEOPLE tend to look vague when you mention Poitou,FALSE,test,,
ahc-fragment61_5,Umm not a part of France we know where exactly is it,FALSE,test,,
ahc-fragment61_6,Inland of La Rochelle you say north of Cognac and east of Limoges,FALSE,test,,
ahc-fragment61_7,You sort+of pass it without realising going to the Dordogne,FALSE,test,,
ahc-fragment61_8,Ah yes Cognac,FALSE,test,,
ahc-fragment61_9,Nice is it,FALSE,test,,
ahc-fragment61_10,Well better than that and one of the best things about it is the fact that so few people except the French themselves bother with it,FALSE,test,,
ahc-fragment61_11,Even for France the variety to be found is enormous,FALSE,test,example,
ahc-fragment61_12,My passion is for its numerous Romanesque churches in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game+reserve and ignoring the animals,TRUE,test,,
ahc-fragment61_13,For serious drinkers there is the production of cognac to investigate around Cognac plus the chance to sample pineau the powerful local aperitif made from young wine laced with cognac,FALSE,test,,
ahc-fragment61_14,To the north where Poitou borders on the Vendee shapely clumps of trees are almost the only punctuation+marks on widespreading marshy landscapes to the south it bubbles with little rolling hills,TRUE,test,,
ahc-fragment61_15,Water is everywhere canals streams small busy rivers with charming names like the Boutonne the Mignon and the Belle and big lazy rivers like the Sevre Niortaise and the Charente,FALSE,train,,9
ahc-fragment61_16,The lower reaches of the Sevre Niortaise are swollen with the waters that once covered the whole area until medieval monks started to dig a spider-web of ditches to drain it,TRUE,test,,
ahc-fragment61_17,Now the Marais Poitevin is a pleasantly low-profile tourist+attraction where you can take canal-boat trips from villages that have hardly changed in the 15-odd years I 've known them Maillezais with a huge and rather dull ruined abbey and Coulon where I first ate the delicious local version of moules marinieres called mouclade,FALSE,test,,
ahc-fragment61_18,Drifting between grassy polders to which farmers have to ferry their cattle in punts or following leafy twisting lanes marked only by rusty signs proclaiming the Venise Verte you 're in an all-green mysteriously silent world only the occasional fisherman twitching his rod above the algae-smothered waters disturbs the stillness,FALSE,test,,
ahc-fragment61_19,There is more greenery further south in the deep forest of Chize with the fine Renaissance chateau of Dampierre-sur-Boutonne at its edge and more marshes to the west around Rochefort and Marennes where those mussels and oysters are raised,FALSE,train,,10
ahc-fragment61_20,One of the region strangest townlets sits on those marshes Brouage,FALSE,test,,
